gene,label
ATXN7L3,negative
B3GALNT1,negative
B4GALNT1,negative
BAALC,negative
BAZ1A,negative
BBIP1,negative
BBX,negative
BCL3,negative
BCL6,negative
BDKRB2,negative
BLVRB,negative
BMP2,negative
BMP2K,negative
BTD,negative
C10orf90,negative
C11orf49,negative
C11orf96,negative
C19orf25,negative
C1QB,negative
C21orf62-AS1,negative
C2orf15,negative
C2orf27A,negative
C2orf42,negative
C4orf36,negative
C7,negative
C7orf31,negative
C7orf57,negative
CACNA2D3,negative
CACYBP,negative
CAHM,negative
CALCRL,negative
CAMK4,negative
CANX,negative
CAPN13,negative
CAV1,negative
CBWD5,negative
CCDC110,negative
CCDC115,negative
CCDC14,negative
CCDC150,negative
CCDC169,negative
CCDC7,negative
CCDC88C,negative
CCDC9,negative
CCND1,negative
CD36,negative
CD55,negative
CDC14A,negative
CDC42EP3,negative
CDC7,negative
CDH19,negative
CDH20,negative
CDH7,negative
CDH8,negative
CDK6,negative
CDKL2,negative
CDRT4,negative
CDYL,negative
CEBPB,negative
CELF3,negative
CEMIP,negative
CEP112,negative
CEP152,negative
CERS3,negative
CFAP161,negative
CFAP36,negative
CFAP44,negative
CHAMP1,negative
CHD5,negative
CHMP3,negative
CHRNA5,negative
CHSY3,negative
CIRBP,negative
CKAP5,negative
CLSTN2,negative
CLVS1,negative
CNDP2,negative
COL14A1,negative
COL23A1,negative
COPS5,negative
COPS7A,negative
CPEB4,negative
CPM,negative
CPSF4,negative
CREB1,negative
CREM,negative
CRIM1,negative
CST3,negative
CTTNBP2NL,negative
CX3CL1,negative
CXXC5,negative
DBP,negative
DCDC2C,negative
DCHS2,negative
DCLK2,negative
DCN,negative
DCUN1D4,negative
DDAH1,negative
DDX20,negative
DDX51,negative
DDX59,negative
DENND1B,negative
DEPDC7,negative
DET1,negative
DGKD,negative
DGKG,negative
DHRS12,negative
DHRS3,negative
DHX36,negative
DHX37,negative
DIRC3,negative
DKK2,negative
DLC1,negative
DLEU1,negative
DLG1,negative
DLGAP2,negative
DNAH14,negative
DNAH5,negative
DNAJC21,negative
DNMT1,negative
DOCK10,negative
DOCK3,negative
DPYD-AS1,negative
DPYSL2,negative
DPYSL4,negative
DR1,negative
DRAM1,negative
DSC2,negative
DSCAM,negative
DSP,negative
DTNA,negative
DYNC1I2,negative
DYNC1LI1,negative
DYSF,negative
E2F6,negative
EAPP,negative
EBAG9,negative
EDIL3,negative
EEF1D,negative
EFCAB11,negative
EFCAB13,negative
EFCAB5,negative
EFNA3,negative
EGR1,negative
EIF5A2,negative
ELAVL3,negative
ELOVL2,negative
ENAH,negative
ENDOV,negative
ENOX1,negative
ENOX2,negative
EPB41,negative
EPB41L1,negative
EPB41L4A-AS1,negative
EPG5,negative
EPHB2,negative
EPM2A,negative
ERBB4,negative
ERICH3,negative
ERLIN2,negative
ESR2,negative
ESRRA,negative
ETS1,negative
EVA1A,negative
EVA1C,negative
F13A1,negative
F3,negative
FAM160A1,negative
FAM169A,negative
FAM171A1,negative
FAM177B,negative
FAM184A,negative
FAM200B,negative
FANK1,negative
FAR1,negative
FARP2,negative
FCHSD2,negative
FCMR,negative
FGF14,negative
FGFR1,negative
FGFR3,negative
FIBIN,negative
FILIP1L,negative
FKBP2,negative
FKBP5,negative
FN3KRP,negative
FOS,negative
FOXF2,negative
FOXK2,negative
FOXN2,negative
FOXN3,negative
FOXP4,negative
FOXQ1,negative
FRMPD4,negative
FRYL,negative
FSD1L,negative
FTCDNL1,negative
FUT4,negative
FUT8,negative
GABBR2,negative
GABPB1,negative
GABRB1,negative
GALE,negative
GALNT18,negative
GALNT8,negative
GATA2,negative
GATA3,negative
GATA6,negative
GBP2,negative
GCH1,negative
GEMIN5,negative
GEN1,negative
GHR,negative
GLI1,negative
GLIPR1L2,negative
GNAO1,negative
GNG11,negative
GNPTAB,negative
GOT1,negative
GPC5-AS1,negative
GPR137B,negative
GPR137C,negative
GPR160,negative
GPRIN3,negative
GREB1,negative
GRIA1,negative
GRIA2,negative
GRID1,negative
GRIK1,negative
GRK7,negative
GSE1,negative
GSG1L,negative
GSTM4,negative
GTF2A2,negative
GTF2I,negative
GTPBP1,negative
GYG1,negative
HACD3,negative
HCFC1,negative
HCFC2,negative
HDAC1,negative
HDAC2,negative
HDX,negative
HECW1,negative
HECW2,negative
HES6,negative
HIF3A,negative
HIST2H2AC,negative
HIVEP3,negative
HMCN1,negative
HMG20A,negative
HMGCR,negative
HMGXB3,negative
HNRNPLL,negative
HNRNPUL1,negative
HOOK1,negative
HOTAIRM1,negative
HOXB3,negative
HPCAL1,negative
HSP90B1,negative
HUNK,negative
ICOSLG,negative
IER5,negative
IGFBP6,negative
IGFBP7,negative
IGIP,negative
IKZF1,negative
IKZF4,negative
IL18R1,negative
IL33,negative
ING2,negative
ING4,negative
INTS6,negative
IP6K3,negative
IPPK,negative
IQCK,negative
IRF7,negative
IRF9,negative
ITGA4,negative
ITGB5,negative
ITGB8,negative
JDP2,negative
JRK,negative
JRKL,negative
JUND,negative
KANK1,negative
KANK2,negative
KCND2,negative
KCNF1,negative
KCNMB2-AS1,negative
KCNMB4,negative
KCNQ3,negative
KCNQ5,negative
KCNS3,negative
KCTD20,negative
KDM2A,negative
KDM5A,negative
KIAA1324L,negative
KIF21B,negative
KIF6,negative
KIRREL3,negative
KIZ,negative
KLF3,negative
KLF5,negative
KLF8,negative
KLHL1,negative
KLHL13,negative
KLHL32,negative
KMT5A,negative
KXD1,negative
KYNU,negative
L3MBTL3,negative
LAMA1,negative
LAYN,negative
LCA5,negative
LCOR,negative
LEFTY1,negative
LGR4,negative
LIFR,negative
LINC00426,negative
LINC00476,negative
LINC00508,negative
LINC00539,negative
LINC00612,negative
LINC00844,negative
LINC00894,negative
LINC00909,negative
LINC00926,negative
LINC01010,negative
LINC01099,negative
LINC01111,negative
LINC01137,negative
LINC01170,negative
LINC01237,negative
LINC01266,negative
LINC01411,negative
LINC01503,negative
LINC01515,negative
LINC01586,negative
LITAF,negative
LMO2,negative
LMO3,negative
LMO4,negative
LOXL2,negative
LRP12,negative
LRP2,negative
LRRC20,negative
LRRCC1,negative
LY6G5B,negative
LYPD5,negative
MAD2L2,negative
MAF,negative
MAFG,negative
MAFK,negative
MAGED1,negative
MAGEF1,negative
MAMDC2,negative
MAML2,negative
MAMLD1,negative
MAP1A,negative
MAP2,negative
MAP3K13,negative
MAPRE2,negative
MARC2,negative
MARCH1,negative
MARCKS,negative
MATN2,negative
MAX,negative
MBD2,negative
MECOM,negative
MEF2B,negative
MEG8,negative
MEGF9,negative
MELTF,negative
MEST,negative
METAP1,negative
METTL25,negative
MFAP3L,negative
MFSD14A,negative
MGP,negative
MID1,negative
MIER3,negative
MIOS,negative
MIR34AHG,negative
MIR4435-2HG,negative
MIR646HG,negative
MKS1,negative
MLPH,negative
MLXIP,negative
MORN1,negative
MSANTD3,negative
MTA3,negative
MUSK,negative
MYH11,negative
MYLK,negative
MYO5C,negative
MYO6,negative
MYT1L,negative
NAA30,negative
NACA,negative
NAP1L1,negative
NAV2,negative
NAV3,negative
NBL1,negative
NBPF1,negative
NCALD,negative
NCAM1,negative
NCKAP5,negative
NCOA3,negative
NCOR2,negative
NDC1,negative
NDST3,negative
NECTIN1,negative
NEFM,negative
NEK3,negative
NELFE,negative
NELL1,negative
NFATC2,negative
NFE2L1,negative
NFIC,negative
NFKB1,negative
NFX1,negative
NGEF,negative
NINJ2,negative
NKX6-1,negative
NLGN4Y,negative
NLRP1,negative
NMD3,negative
NMUR2,negative
NOC2L,negative
NOC3L,negative
NOSTRIN,negative
NPIPB5,negative
NPM1,negative
NR1D1,negative
NR1H2,negative
NR2F2-AS1,negative
NR4A1,negative
NR6A1,negative
NREP,negative
NRG3,negative
NRP2,negative
NRXN3,negative
NSUN6,negative
NUP133,negative
NUP58,negative
NXN,negative
OGFR,negative
OIP5-AS1,negative
OLAH,negative
OLFML1,negative
OLFML2A,negative
OPLAH,negative
OSER1,negative
OSTN,negative
OTUD4,negative
OTULIN,negative
OVOL2,negative
PACRG-AS3,negative
PAK6,negative
PAPPA,negative
PARP1,negative
PARP16,negative
PATJ,negative
PAX8-AS1,negative
PAXIP1,negative
PBX3,negative
PBX4,negative
PCAT1,negative
PCBP4,negative
PCDH9,negative
PCDHB8,negative
PCDHGA1,negative
PCDHGA4,negative
PCED1B-AS1,negative
PCF11-AS1,negative
PCLO,negative
PCOLCE,negative
PCSK6,negative
PDCD10,negative
PDS5B,negative
PDZD8,negative
PDZRN4,negative
PELI2,negative
PEX5L,negative
PGBD1,negative
PHF10,negative
PHF24,negative
PHLPP1,negative
PHYHIPL,negative
PIAS1,negative
PIAS3,negative
PIEZO1,negative
PIGH,negative
PILRB,negative
PIN4,negative
PITPNM1,negative
PKIA,negative
PKM,negative
PKP4,negative
PLAC8L1,negative
PLAG1,negative
PLCE1,negative
PLCG1-AS1,negative
PLCH1,negative
PLCH2,negative
PLEKHA3,negative
PLEKHG1,negative
PLEKHG4B,negative
PLPP4,negative
PLPPR1,negative
PLSCR1,negative
POFUT2,negative
POLR2K,negative
POU2F1,negative
POU2F2,negative
POU6F1,negative
PPAT,negative
PPFIA2,negative
PPID,negative
PPM1L,negative
PPP1R13B,negative
PPP1R42,negative
PPP3CB-AS1,negative
PRDM11,negative
PRG4,negative
PRICKLE1,negative
PRKAA1,negative
PRKAG2-AS1,negative
PRKAR1B,negative
PRKCH,negative
PRKCZ,negative
PRLR,negative
PRMT2,negative
PRR16,negative
PRSS23,negative
PRUNE2,negative
PSMB3,negative
PTBP2,negative
PTGS1,negative
PTH1R,negative
PTH2R,negative
PTPN2,negative
PTPRK,negative
PTPRM,negative
PTPRT,negative
PXDNL,negative
QKI,negative
R3HCC1L,negative
RAB11FIP4,negative
RAB21,negative
RAB23,negative
RAB31,negative
RAB3GAP1,negative
RAB40B,negative
RABL2B,negative
RALB,negative
RARG,negative
RASA1,negative
RASAL1,negative
RASEF,negative
RASSF8-AS1,negative
RBAK,negative
RBBP5,negative
RBPJ,negative
RCAN1,negative
RCBTB2,negative
REL,negative
RELA,negative
RFX4,negative
RFX7,negative
RFXAP,negative
RGS10,negative
RGS7BP,negative
RHOBTB1,negative
RIMS2,negative
RIN3,negative
RIOK2,negative
RNASE4,negative
RNF157,negative
RNF214,negative
RNF24,negative
RNPS1,negative
ROBO1,negative
RPGR,negative
RPL13,negative
RPL13A,negative
RPL30,negative
RPP40,negative
RPS19,negative
RPS6KA3,negative
RPS6KA6,negative
RRAGD,negative
RRM1,negative
RTKN,negative
RUSC2,negative
RXRA,negative
RYR2,negative
SAMD12,negative
SAMD5,negative
SAT1,negative
SCN3B,negative
SCN7A,negative
SDE2,negative
SEL1L,negative
SEMA3B,negative
SEMA3C,negative
SEMA4F,negative
SEPSECS,negative
SERPINE1,negative
SERPING1,negative
SETBP1,negative
SFT2D1,negative
SGMS2,negative
SH3D21,negative
SH3GL1,negative
SH3KBP1,negative
SHF,negative
SHISA6,negative
SHTN1,negative
SIAH1,negative
SIRPA,negative
SIRT1,negative
SLC12A4,negative
SLC13A3,negative
SLC15A2,negative
SLC16A8,negative
SLC17A6,negative
SLC22A23,negative
SLC25A30-AS1,negative
SLC27A5,negative
SLC37A4,negative
SLC38A1,negative
SLC38A4,negative
SLC44A1,negative
SLC46A3,negative
SLC5A11,negative
SLC7A11,negative
SLC7A2,negative
SLC7A7,negative
SLC7A8,negative
SLCO1C1,negative
SLCO3A1,negative
SLCO5A1,negative
SLX4IP,negative
SMAD1,negative
SMAD3,negative
SMAD4,negative
SMAD9,negative
SMTNL2,negative
SMURF1,negative
SNAPC1,negative
SNCA,negative
SNCAIP,negative
SNRK,negative
SNTB1,negative
SNTG1,negative
SOAT1,negative
SOCS2-AS1,negative
SOCS4,negative
SORBS2,negative
SOX10,negative
SOX13,negative
SOX9,negative
SP1,negative
SPATA13,negative
SPATA18,negative
SPATA7,negative
SPIN3,negative
SPOCK2,negative
SRD5A1,negative
SRF,negative
SRGAP1,negative
SRGN,negative
SRSF3,negative
SRSF9,negative
SSBP3,negative
SSPN,negative
ST6GALNAC3,negative
ST8SIA4,negative
STAT1,negative
STAT3,negative
STAT4,negative
STAU2,negative
STMN2,negative
STXBP5,negative
STXBP6,negative
STYX,negative
SUFU,negative
SYNJ2,negative
SYPL1,negative
SYT4,negative
TAF5,negative
TAPT1-AS1,negative
TARID,negative
TARSL2,negative
TBC1D2,negative
TBC1D32,negative
TCF7,negative
TDG,negative
TEAD2,negative
TET1,negative
TFAP2A,negative
TFDP2,negative
TFE3,negative
TGFA,negative
THEMIS,negative
TIPIN,negative
TLE3,negative
TMC3-AS1,negative
TMED3,negative
TMEM121,negative
TMEM144,negative
TMEM150C,negative
TMEM151A,negative
TMEM178B,negative
TMEM232,negative
TMEM248,negative
TMEM33,negative
TMEM45A,negative
TMEM62,negative
TMEM63C,negative
TMEM8A,negative
TMEM9,negative
TMSB4X,negative
TMX2,negative
TNFAIP2,negative
TNFAIP6,negative
TNFAIP8,negative
TNIK,negative
TNK2,negative
TNNI3K,negative
TNXB,negative
TP63,negative
TPCN1,negative
TPD52,negative
TPI1,negative
TPK1,negative
TPM4,negative
TPPP,negative
TPRA1,negative
TPT1,negative
TPTE,negative
TRAT1,negative
TRIM13,negative
TRIM67,negative
TRIM68,negative
TRIP10,negative
TRMO,negative
TSC2,negative
TSC22D4,negative
TSNARE1,negative
TSPOAP1,negative
TTC30A,negative
TTLL7,negative
TUBB6,negative
TUBE1,negative
UBE2E2,negative
UBE2E3,negative
UBP1,negative
UBXN1,negative
UBXN8,negative
UGCG,negative
UNC5D,negative
USH1C,negative
USP2,negative
USP24,negative
USP3,negative
USP46-AS1,negative
UTP18,negative
VAV2,negative
VAV3,negative
VCL,negative
VEGFC,negative
VPS26A,negative
VRK2,negative
VWC2,negative
WNT3A,negative
WWP2,negative
YIPF7,negative
YOD1,negative
YY1,negative
ZAP70,negative
ZBED3,negative
ZBED4,negative
ZBTB10,negative
ZBTB16,negative
ZBTB37,negative
ZBTB44,negative
ZBTB46,negative
ZBTB49,negative
ZBTB8A,negative
ZBTB8B,negative
ZC3H12A,negative
ZC3H7A,negative
ZDHHC20,negative
ZDHHC9,negative
ZEB2,negative
ZFP2,negative
ZFP30,negative
ZFP36L2,negative
ZFP69B,negative
ZFP82,negative
ZFYVE16,negative
ZFYVE19,negative
ZFYVE28,negative
ZIC2,negative
ZIC5,negative
ZKSCAN3,negative
ZMAT2,negative
ZMAT3,negative
ZNF141,negative
ZNF197,negative
ZNF222,negative
ZNF225,negative
ZNF226,negative
ZNF24,negative
ZNF26,negative
ZNF266,negative
ZNF275,negative
ZNF280D,negative
ZNF300,negative
ZNF317,negative
ZNF319,negative
ZNF330,negative
ZNF331,negative
ZNF337,negative
ZNF343,negative
ZNF345,negative
ZNF354C,negative
ZNF362,negative
ZNF383,negative
ZNF397,negative
ZNF41,negative
ZNF432,negative
ZNF436,negative
ZNF443,negative
ZNF467,negative
ZNF468,negative
ZNF48,negative
ZNF484,negative
ZNF486,negative
ZNF507,negative
ZNF516,negative
ZNF521,negative
ZNF525,negative
ZNF549,negative
ZNF554,negative
ZNF562,negative
ZNF567,negative
ZNF580,negative
ZNF586,negative
ZNF607,negative
ZNF611,negative
ZNF620,negative
ZNF623,negative
ZNF629,negative
ZNF641,negative
ZNF664,negative
ZNF674,negative
ZNF675,negative
ZNF696,negative
ZNF711,negative
ZNF730,negative
ZNF765,negative
ZNF766,negative
ZNF77,negative
ZNF780B,negative
ZNF781,negative
ZNF785,negative
ZNF786,negative
ZNF790,negative
ZNF800,negative
ZNF83,negative
ZNF831,negative
ZNF844,negative
ZNF91,negative
ZRSR2,negative
ZSCAN26,negative
