gene,label
SUPT16H,positive
SYN1,positive
SYNGAP1,positive
SYT1,positive
TAF1,positive
TAF4,positive
TANC2,positive
TAOK1,positive
TBC1D23,positive
TBCK,positive
TBR1,positive
TBX1,positive
TCF20,positive
TBCEL,positive
TCEAL1,positive
TCF4,positive
TCF7L2,positive
TEK,positive
TET3,positive
TFE3,positive
TLK2,positive
TM4SF20,positive
TM9SF4,positive
TRAF7,positive
TRAPPC6B,positive
TLE3,positive
TRIM23,positive
TRIO,positive
TRIP12,positive
TRRAP,positive
TSC1,positive
TSC2,positive
TSHZ3,positive
TTI2,positive
TTN,positive
UBE3A,positive
TSHZ1,positive
UBAP2L,positive
UNC13A,positive
UPF3B,positive
USP7,positive
USP9X,positive
VAMP2,positive
VPS13B,positive
WAC,positive
WASF1,positive
WDFY3,positive
WDR26,positive
XPC,positive
YWHAG,positive
YY1,positive
ZBTB7A,positive
UBR1,positive
WDR5,positive
ZBTB21,positive
ZMIZ1,positive
ZMYM2,positive
ZMYND8,positive
ZNF292,positive
ZNF462,positive
ZSWIM6,positive
ABI2,negative
ABI3BP,negative
ADAM12,negative
ADARB2-AS1,negative
ADCY5,negative
ADD3-AS1,negative
ADGRV1,negative
ADRA1A,negative
AJAP1,negative
ALG1L9P,negative
AMER2,negative
AMIGO2,negative
AMPH,negative
ANGPT1,negative
ANGPT2,negative
ANKRD34B,negative
ANKS6,negative
ANPEP,negative
APBB1IP,negative
APC,negative
APLN,negative
AQP6,negative
ARHGAP11A,negative
ARHGAP11B,negative
ARHGAP15,negative
ARHGAP5,negative
ARHGAP6,negative
ARHGEF25,negative
ARID5A,negative
ARL6IP1,negative
ARL6IP5,negative
ARSJ,negative
ASPM,negative
ATF3,negative
ATF6,negative
ATP8B4,negative
B3GALT5,negative
B3GAT2,negative
BACE2,negative
BACH2,negative
BAIAP3,negative
BANK1,negative
BASP1,negative
BBS2,negative
BCL3,negative
BCL6,negative
BCLAF1,negative
BEND6,negative
BEX3,negative
BHLHE40,negative
BIN2,negative
BIRC3,negative
BLNK,negative
BMPR1B,negative
BRCA1,negative
BRCA2,negative
BRF1,negative
BTG2,negative
BUB1B,negative
C11orf96,negative
C18orf65,negative
C19orf25,negative
C1QA,negative
C1QB,negative
C1QTNF4,negative
C3orf67-AS1,negative
C4orf45,negative
C5AR2,negative
C6orf141,negative
C8orf37-AS1,negative
CACNG4,negative
CADM4,negative
CARTPT,negative
CASR,negative
CCDC168,negative
CCDC3,negative
CCDC60,negative
CCL5,negative
CCND1,negative
CD2,negative
CD7,negative
CD8B,negative
CD96,negative
CDH20,negative
CDH23,negative
CDH7,negative
CDKL2,negative
CDX1,negative
CEBPA,negative
CEBPD,negative
CENPK,negative
CEP55,negative
CERS3,negative
CHODL,negative
CLDN11,negative
CLDN7,negative
CLDND1,negative
CLEC12A,negative
CLIC2,negative
CLOCK,negative
CNKSR3,negative
CNTNAP1,negative
COL21A1,negative
COL6A2,negative
CPAMD8,negative
CPB2-AS1,negative
CPEB1,negative
CPED1,negative
CPNE5,negative
CRADD,negative
CREB3L2,negative
CRTC2,negative
CSF1R,negative
CSF3,negative
CSRP1,negative
CSTF2,negative
CX3CR1,negative
CXCL1,negative
CXCL10,negative
CXCL11,negative
CXCL12,negative
CXCL3,negative
CXCL8,negative
CXCR4,negative
CYP7B1,negative
CYSLTR2,negative
CYTIP,negative
DAB2,negative
DAND5,negative
DAPP1,negative
DBX2,negative
DCX,negative
DEPDC1B,negative
DGKZ,negative
DHH,negative
DHX36,negative
DIAPH3,negative
DIO2,negative
DIRAS1,negative
DKK2,negative
DLGAP5,negative
DLX2,negative
DLX6,negative
DMRTA1,negative
DNAJB1,negative
DOCK2,negative
DOCK8,negative
DPYSL5,negative
DUXAP8,negative
E2F1,negative
E2F2,negative
E2F4,negative
E2F7,negative
EBF4,negative
EDIL3,negative
EDN1,negative
EFCAB10,negative
EGOT,negative
EIF4G3,negative
ELF4,negative
ELN,negative
EN2,negative
ENPP2,negative
EPB41L2,negative
EPHA6,negative
EREG,negative
ERICH3,negative
ERMN,negative
ESCO2,negative
ESPL1,negative
ESR1,negative
ESRP2,negative
ETV3,negative
EXOSC3,negative
EZH2,negative
EZR,negative
FAM102A,negative
FAM149A,negative
FAM169A,negative
FAM20A,negative
FAM53B,negative
FAM81A,negative
FAP,negative
FAR2,negative
FBLIM1,negative
FBN3,negative
FBXO15,negative
FBXO34,negative
FBXO47,negative
FGD2,negative
FGF2,negative
FGFR3,negative
FGL1,negative
FLI1,negative
FMO2,negative
FOS,negative
FOXB1,negative
FOXC1,negative
FOXC2,negative
FOXD1,negative
FOXF1,negative
FOXF2,negative
FOXJ1,negative
FOXL1,negative
FOXL2,negative
FOXM1,negative
FOXN4,negative
FOXQ1,negative
FSTL4,negative
FUT8,negative
GABPB1-AS1,negative
GABRG1,negative
GABRG2,negative
GABRP,negative
GACAT2,negative
GCKR,negative
GFPT2,negative
GJB6,negative
GJC2,negative
GLI3,negative
GNAL,negative
GNG11,negative
GPC4,negative
GPM6B,negative
GPNMB,negative
GPR171,negative
GPR22,negative
GPR34,negative
GPR37,negative
GPRASP2,negative
GPRC5A,negative
GREB1L,negative
GRIA1,negative
GRID2,negative
GRM4,negative
GSX2,negative
GTF3C2,negative
GTSE1,negative
GYS2,negative
H2AFZ,negative
HAPLN2,negative
HCLS1,negative
HES1,negative
HEYL,negative
HHAT,negative
HHEX,negative
HIC1,negative
HIF1A,negative
HIRIP3,negative
HIST1H4B,negative
HIST2H4B,negative
HJURP,negative
HLA-DOA,negative
HLA-DQB1,negative
HMHB1,negative
HNF4A,negative
HOXD1,negative
HS3ST2,negative
HS3ST3B1,negative
ICOS,negative
ID4,negative
IER2,negative
IER3,negative
IFIT2,negative
IFIT3,negative
IFITM1,negative
IFITM3,negative
IKZF1,negative
IKZF2,negative
IKZF3,negative
IKZF4,negative
IL18R1,negative
IL32,negative
IL6,negative
INSM1,negative
IRF2,negative
IRF4,negative
IRF8,negative
IRX3,negative
IRX6,negative
ITGA4,negative
ITGA5,negative
ITGA8,negative
ITGAX,negative
ITIH4,negative
ITK,negative
ITM2A,negative
JAZF1-AS1,negative
JUNB,negative
JUND,negative
KANSL1-AS1,negative
KBTBD12,negative
KCNAB1,negative
KCNE4,negative
KCNN1,negative
KCTD8,negative
KDM4D,negative
KDM7A,negative
KIAA0930,negative
KIF11,negative
KIF18A,negative
KIF23,negative
KIF4A,negative
KIFC1,negative
KLF2,negative
KLF3,negative
KLF5,negative
KLHL13,negative
KLHL23,negative
KLHL32,negative
KLRK1,negative
KRT18,negative
L1TD1,negative
LAS1L,negative
LCK,negative
LCN10,negative
LCORL,negative
LEF1,negative
LGI4,negative
LIF,negative
LILRB1,negative
LINC00844,negative
LINC00861,negative
LINC00877,negative
LINC01139,negative
LINC01141,negative
LINC01146,negative
LINC01152,negative
LINC01258,negative
LINC01351,negative
LINC01473,negative
LINC01500,negative
LINC01567,negative
LINC01586,negative
LMO1,negative
LMO2,negative
LOX,negative
LOXHD1,negative
LOXL1,negative
LPAR1,negative
LRP2,negative
LRRC8D,negative
LRRK1,negative
LRRTM2,negative
LTB,negative
LTBP4,negative
LUM,negative
LURAP1L-AS1,negative
LY86,negative
LY96,negative
MAFB,negative
MAFK,negative
MAL,negative
MAP2K6,negative
MAPK10,negative
MCM10,negative
MCTP1,negative
MDFIC,negative
MECOM,negative
MEFV,negative
MEGF9,negative
MEI4,negative
MELK,negative
MERTK,negative
MESP1,negative
MEST,negative
MET,negative
MID1,negative
MIR155HG,negative
MKI67,negative
MLKL,negative
MOAP1,negative
MOCOS,negative
MORN4,negative
MPEG1,negative
MRVI1,negative
MSC,negative
MSI1,negative
MT1X,negative
MXD3,negative
MYB,negative
MYBL2,negative
MYL12A,negative
MYO16,negative
MYOT,negative
NALT1,negative
NAP1L1,negative
NAPB,negative
NCKAP1L,negative
NDC80,negative
NDN,negative
NEIL3,negative
NEURL1,negative
NEURL3,negative
NFE2L2,negative
NFYA,negative
NGF,negative
NHLH2,negative
NKG7,negative
NKX2-4,negative
NKX3-1,negative
NKX6-2,negative
NNMT,negative
NOS1,negative
NOTUM,negative
NPL,negative
NPM2,negative
NPTX1,negative
NR1H4,negative
NR2C1,negative
NR2E3,negative
NR2F2,negative
NR4A1,negative
NRF1,negative
NSG1,negative
OLIG1,negative
OSBPL3,negative
P2RX7,negative
P2RY13,negative
PAPLN,negative
PARP8,negative
PART1,negative
PBX4,negative
PCDH15,negative
PCDH9,negative
PCED1B,negative
PCP4,negative
PDE1A,negative
PDE1B,negative
PDE3A,negative
PDE6H,negative
PDLIM3,negative
PDZRN3,negative
PELI1,negative
PIGU,negative
PLA1A,negative
PLAT,negative
PLEKHB1,negative
PLEKHG4B,negative
PLEKHH2,negative
PLP1,negative
PLPPR1,negative
PLXDC2,negative
PNPLA1,negative
POU3F2,negative
PPARG,negative
PPP1R26-AS1,negative
PRB1,negative
PRKAA1,negative
PRKG1-AS1,negative
PRLR,negative
PRR11,negative
PRR15,negative
PRRG4,negative
PRTFDC1,negative
PSAT1,negative
PTGDR,negative
PTGER1,negative
PTGS1,negative
PTK2,negative
PTPN22,negative
PTPRC,negative
PTPRE,negative
PXDNL,negative
RAB14,negative
RAB15,negative
RAB31,negative
RALGAPA2,negative
RASEF,negative
RASGRP3,negative
RASSF2,negative
RBMS1,negative
RBPJ,negative
RBPJL,negative
RCAN1,negative
RCAN3,negative
REM1,negative
REST,negative
RFFL,negative
RFX2,negative
RFX8,negative
RGMB,negative
RGS10,negative
RHOU,negative
RND1,negative
RNF152,negative
RNF180,negative
RNF182,negative
RNF220,negative
ROR2,negative
ROS1,negative
RPL35,negative
RPL35A,negative
RRM2,negative
RSPH10B,negative
RUNX1,negative
RUNX3,negative
S100B,negative
S100Z,negative
SALL1,negative
SALL3,negative
SALL4,negative
SAMSN1,negative
SAXO2,negative
SCG2,negative
SCG3,negative
SCIN,negative
SCML4,negative
SCOC,negative
SCRT1,negative
SCTR,negative
SELL,negative
SEMA3F-AS1,negative
SEMA4B,negative
SEZ6L2,negative
SFT2D1,negative
SHISA6,negative
SIX4,negative
SKAP1,negative
SLC16A9,negative
SLC1A2,negative
SLC25A30-AS1,negative
SLC26A5,negative
SLC29A1,negative
SLC4A4,negative
SLC6A13,negative
SLC9A9,negative
SLCO1A2,negative
SLCO2A1,negative
SMC4,negative
SMPD3,negative
SNAP47,negative
SOX18,negative
SOX21-AS1,negative
SOX9,negative
SP1,negative
SPATA6,negative
SPN,negative
SPON1,negative
SPRED2,negative
SRPX,negative
SSPN,negative
SSUH2,negative
STAT1,negative
STEAP4,negative
STK17B,negative
STXBP5-AS1,negative
SULT4A1,negative
SYNDIG1L,negative
SYT6,negative
TAF1A,negative
TBL1Y,negative
TBX3,negative
TBXAS1,negative
TCF3,negative
TCF7,negative
TEAD2,negative
TEAD3,negative
TEX14,negative
TFEB,negative
TFPI2,negative
TGFB2,negative
THAP11,negative
THBS4,negative
TIMP1,negative
TMCC2,negative
TMEM235,negative
TMOD1,negative
TMTC1,negative
TNFAIP3,negative
TNFAIP8,negative
TNFRSF6B,negative
TOM1L2,negative
TOPORS,negative
TP53,negative
TP73,negative
TRABD2B,negative
TRAF3IP3,negative
TRG-AS1,negative
TRIB2,negative
TRIM46,negative
TROAP,negative
TRPC4,negative
TSC22D2,negative
TTC23L,negative
TTK,negative
TTLL7,negative
TULP1,negative
TWIST1,negative
TWIST2,negative
TXNIP,negative
UGP2,negative
UGT8,negative
UPK1B,negative
UPK2,negative
USF1,negative
VAMP1,negative
VAX1,negative
VCAM1,negative
VSTM5,negative
WDR47,negative
XBP1,negative
XIST,negative
XPA,negative
ZBTB7C,negative
ZC4H2,negative
ZCWPW2,negative
ZFP1,negative
ZFP36L2,negative
ZIC2,negative
ZIC4,negative
ZIM2,negative
ZNF117,negative
ZNF136,negative
ZNF143,negative
ZNF16,negative
ZNF212,negative
ZNF217,negative
ZNF219,negative
ZNF227,negative
ZNF34,negative
ZNF367,negative
ZNF420,negative
ZNF43,negative
ZNF436,negative
ZNF442,negative
ZNF468,negative
ZNF480,negative
ZNF486,negative
ZNF511,negative
ZNF525,negative
ZNF527,negative
ZNF532,negative
ZNF554,negative
ZNF570,negative
ZNF594,negative
ZNF596,negative
ZNF620,negative
ZNF622,negative
ZNF646,negative
ZNF668,negative
ZNF669,negative
ZNF680,negative
ZNF683,negative
ZNF687,negative
ZNF689,negative
ZNF701,negative
ZNF74,negative
ZNF772,negative
ZNF777,negative
ZNF787,negative
ZNF792,negative
ZNF813,negative
ZNF92,negative
ZSCAN26,negative
ZXDA,negative
