gene,label
SCN2A,positive
SLC5A3,positive
SLC6A4,positive
SNAP25,positive
SP4,positive
SRPK2,positive
STK4,positive
TAC1,positive
TACR1,positive
TRPC3,positive
TRPM2,positive
TSHB,positive
BHLHE40,positive
FADS2,positive
ZNF592,positive
TRANK1,positive
HDAC5,positive
CPLX1,positive
NTNG1,positive
SHANK2,positive
RIMS1,positive
SSBP2,positive
TENM4,positive
PLEKHO1,positive
MRPS33,positive
ZCCHC2,positive
PACS1,positive
FSTL5,positive
STARD9,positive
LMAN2L,positive
NTNG2,positive
DIXDC1,positive
THSD7A,positive
ABCA10,negative
ABCA5,negative
ABCB1,negative
ACSL4,negative
ADAMTS1,negative
ADGRA1,negative
ADGRA3,negative
ADGRE2,negative
ADGRV1,negative
ADM,negative
ADNP2,negative
AFF3,negative
AHCTF1,negative
ALDH1A1,negative
ALK,negative
ANAPC10,negative
ANGPT1,negative
ANKEF1,negative
ANKRD18B,negative
ANKRD37,negative
ANO3,negative
ANO4,negative
ANOS1,negative
ANTXR1,negative
ANXA2,negative
ANXA3,negative
ANXA9,negative
APBA2,negative
APBB2,negative
AR,negative
ARID5A,negative
ARL15,negative
ARNT,negative
ARNTL,negative
ARRDC3-AS1,negative
ARVCF,negative
ARX,negative
ASNS,negative
ASPH,negative
ASXL3,negative
ATF2,negative
ATF3,negative
ATF4,negative
ATP10A,negative
ATRNL1,negative
ATXN1,negative
BACE2,negative
BACH1,negative
BACH2,negative
BASP1,negative
BAZ2B,negative
BCL3,negative
BICC1,negative
BNC2,negative
BORCS5,negative
BPTF,negative
BRF1,negative
BRSK1,negative
C12orf42,negative
C15orf41,negative
C5orf66,negative
CACNA2D1,negative
CADM1,negative
CALM3,negative
CANX,negative
CASC15,negative
CBFA2T2,negative
CCDC14,negative
CCDC171,negative
CCDC3,negative
CCDC85A,negative
CCND2-AS1,negative
CDC5L,negative
CDKN1A,negative
CELF2,negative
CELF5,negative
CEP135,negative
CEP152,negative
CERS2,negative
CERS6,negative
CFAP44,negative
CFDP1,negative
CGGBP1,negative
CHODL,negative
CHSY1,negative
CLASP2,negative
CLMN,negative
CLMP,negative
CLVS1,negative
CNIH3,negative
CNTN1,negative
CNTN2,negative
CNTN6,negative
COL16A1,negative
CPEB1-AS1,negative
CRB1,negative
CREB5,negative
CREM,negative
CSTF2,negative
CUX1,negative
CUZD1,negative
CYP46A1,negative
CYS1,negative
DAB2IP,negative
DAPK1,negative
DAZL,negative
DCUN1D4,negative
DEAF1,negative
DIDO1,negative
DIO2,negative
DISC1FP1,negative
DLG1,negative
DLX1,negative
DMRT2,negative
DMXL2,negative
DOCK1,negative
DOCK9,negative
DOK6,negative
DPP6,negative
DTD1,negative
DTNA,negative
DTNB,negative
DZIP1,negative
E2F3,negative
E2F5,negative
EBF1,negative
EDA2R,negative
EFEMP1,negative
EGR3,negative
ELAVL4,negative
ELK3,negative
ELL2,negative
ENOX1,negative
EP300,negative
EPAS1,negative
EPHA4,negative
EPS8,negative
EPSTI1,negative
ERBB4,negative
ERG,negative
ESRP1,negative
ETV3,negative
ETV4,negative
EXO5,negative
EYA1,negative
EZR,negative
FAM131B,negative
FAM13A,negative
FAM153A,negative
FAM155A,negative
FAM189A2,negative
FAM78B,negative
FAM81A,negative
FANCM,negative
FANK1,negative
FAXC,negative
FBXO16,negative
FCGR3A,negative
FGF14,negative
FGGY,negative
FHL2,negative
FIGNL2,negative
FKBP5,negative
FNDC3B,negative
FOSL2,negative
FOXC1,negative
FOXG1,negative
FOXN3,negative
FOXP1,negative
FRAS1,negative
FREM3,negative
FTL,negative
FUT8,negative
FYN,negative
GABPA,negative
GABPB1,negative
GABRA1,negative
GABRB2,negative
GALNT7,negative
GAR1,negative
GAREM1,negative
GAS2L3,negative
GAS7,negative
GATAD2A,negative
GBE1,negative
GINS1,negative
GJB6,negative
GLA,negative
GLI1,negative
GLI2,negative
GLIS1,negative
GLRB,negative
GMPR,negative
GNA14,negative
GNAO1,negative
GNAQ,negative
GNG12,negative
GNG4,negative
GNPAT,negative
GPBP1L1,negative
GPHN,negative
GPRC5B,negative
GRIK4,negative
GRM7-AS1,negative
GTF2A2,negative
GTF2IRD1,negative
GTF3A,negative
GTPBP1,negative
H2AFY,negative
HBB,negative
HCFC1,negative
HDAC8,negative
HDX,negative
HECW2,negative
HEPH,negative
HES4,negative
HEY1,negative
HEYL,negative
HIF1A,negative
HINFP,negative
HIST2H2BF,negative
HIVEP2,negative
HIVEP3,negative
HMBOX1,negative
HMG20B,negative
HMGB2,negative
HNF4G,negative
HNRNPC,negative
HOXA2,negative
HS6ST3,negative
HSPA1L,negative
HSPA5,negative
ICA1L,negative
ID4,negative
IFRD1,negative
IKZF1,negative
IKZF2,negative
IKZF3,negative
IL1B,negative
INHBA,negative
IQCA1,negative
IQSEC3,negative
IRF1,negative
ISOC1,negative
ITGB4,negative
ITPR1,negative
JARID2,negative
JAZF1,negative
JAZF1-AS1,negative
JUN,negative
KAT2B,negative
KATNAL1,negative
KCNH3,negative
KCNK2,negative
KCNV1,negative
KCTD3,negative
KDM2A,negative
KDM2B,negative
KDM4A,negative
KIF21A,negative
KIF26B,negative
KLF3-AS1,negative
KLF4,negative
KMT2B,negative
L3MBTL3,negative
L3MBTL4,negative
LAS1L,negative
LCOR,negative
LEF1,negative
LGR4,negative
LHFPL2,negative
LIFR,negative
LINC00997,negative
LINC01605,negative
LMO3,negative
LMTK2,negative
LMX1B,negative
LPGAT1,negative
LRIG3,negative
LRRC39,negative
LRRC49,negative
LRRFIP2,negative
LUCAT1,negative
LURAP1L,negative
LYPD6B,negative
MACROD2,negative
MAFB,negative
MAGED1,negative
MAGI1,negative
MAN2A1,negative
MANSC4,negative
MAP1A,negative
MAP1B,negative
MAP2K5,negative
MAP4K5,negative
MAP7,negative
MAPK8,negative
MARCH1,negative
MAST4,negative
MAT2A,negative
MBD1,negative
MBD2,negative
MECOM,negative
MEF2C,negative
MEF2D,negative
MEIS3,negative
METTL3,negative
MID1,negative
MIOS,negative
MLXIP,negative
MME,negative
MOSPD1,negative
MPPED2,negative
MRC1,negative
MSI2,negative
MT2A,negative
MTHFD1,negative
MXD1,negative
MXD4,negative
MYBL1,negative
MYEF2,negative
MYH10,negative
MYO1E,negative
MYO5A,negative
MYRIP,negative
N4BP2,negative
NCAM2,negative
NCK2,negative
NCKAP5,negative
NCOR1,negative
NEB,negative
NECTIN1,negative
NECTIN3,negative
NELFA,negative
NETO1,negative
NEUROD1,negative
NFATC1,negative
NFATC3,negative
NFIB,negative
NFIL3,negative
NFYA,negative
NKAIN3,negative
NKX6-2,negative
NLGN4Y,negative
NMD3,negative
NMT2,negative
NOC4L,negative
NOD2,negative
NONO,negative
NPAS2,negative
NPM2,negative
NPY1R,negative
NPY5R,negative
NR1D2,negative
NR2F1,negative
NR2F2-AS1,negative
NR2F6,negative
NR4A1,negative
NR4A2,negative
NRCAM,negative
NRGN,negative
NRP1,negative
NT5C1A,negative
NUPR1,negative
NUS1,negative
NWD2,negative
NXN,negative
NXPH1,negative
OLFM3,negative
OR14I1,negative
OSBP2,negative
OSBPL3,negative
OSMR,negative
PACSIN3,negative
PAM,negative
PARP1,negative
PAX6,negative
PCDH11Y,negative
PCDH17,negative
PDE4D,negative
PDE8A,negative
PEG3,negative
PER3,negative
PGM1,negative
PHF12,negative
PIGV,negative
PIK3C3,negative
PIK3R1,negative
PIK3R3,negative
PKM,negative
PKN2-AS1,negative
PKNOX1,negative
PLAG1,negative
PLAGL1,negative
PLCXD3,negative
PLD5,negative
PLEKHA5,negative
PLEKHA7,negative
PLPPR1,negative
PLPPR5,negative
POU6F1,negative
PPARA,negative
PPARG,negative
PPM1L,negative
PPP1R16B,negative
PPP3CA,negative
PRDM1,negative
PRDM6,negative
PRKCB,negative
PRMT3,negative
PRRX1,negative
PSMA8,negative
PSMG2,negative
PTPN13,negative
PUM3,negative
RAB14,negative
RAB28,negative
RAB2A,negative
RAB3IP,negative
RAD21,negative
RAN,negative
RAP1GDS1,negative
RAPGEF4,negative
RASA2,negative
RBBP5,negative
RBBP8,negative
RCAN2,negative
RELA,negative
RFC3,negative
RGL1,negative
RHBDD1,negative
RHOBTB1,negative
RIMS2,negative
RMND5A,negative
RNF157,negative
RNF2,negative
RNF6,negative
RPP25,negative
RRAS2,negative
RUNX1,negative
SATB1-AS1,negative
SATB2,negative
SCML2,negative
SCN1A,negative
SDC2,negative
SEMA4A,negative
SEMA5B,negative
SERPINI1,negative
SERTAD3,negative
SESN1,negative
SF1,negative
SFRP4,negative
SGCZ,negative
SH3GL3,negative
SH3PXD2B,negative
SIAH3,negative
SIK2,negative
SIRT6,negative
SLC16A9,negative
SLC24A3,negative
SLC24A4,negative
SLC2A3,negative
SLC31A2,negative
SLC38A1,negative
SLC6A15,negative
SLC7A1,negative
SLC7A8,negative
SLITRK1,negative
SMAP2,negative
SMARCA5,negative
SMPD2,negative
SNAI3,negative
SNAP25-AS1,negative
SNAP91,negative
SNCA,negative
SNRPB2,negative
SNTG1,negative
SORT1,negative
SP1,negative
SP2,negative
SPATS2L,negative
SPIB,negative
SPP1,negative
SPTBN1,negative
SREBF2,negative
SSUH2,negative
ST8SIA4,negative
STAT4,negative
STRC,negative
STXBP6,negative
SULT4A1,negative
SUPT3H,negative
SYN3,negative
TAF1A,negative
TAL1,negative
TBC1D14,negative
TBC1D30,negative
TBPL1,negative
TBX18,negative
TBX19,negative
TBX3,negative
TCF12,negative
TEAD4,negative
TES,negative
TFEB,negative
TGIF1,negative
THRB-AS1,negative
TIGD6,negative
TMC7,negative
TMCC1,negative
TMEM108,negative
TMEM117,negative
TMEM132D,negative
TMEM144,negative
TMEM51,negative
TMTC2,negative
TNFRSF12A,negative
TPD52,negative
TPPP,negative
TPST1,negative
TRIB1,negative
TRIB2,negative
TRIQK,negative
TRPS1,negative
TSC22D1,negative
TSGA10,negative
TSN,negative
TTC28-AS1,negative
TTYH1,negative
TUSC1,negative
TWIST2,negative
UBA6-AS1,negative
UBE2E3,negative
UBE2F,negative
UBTF,negative
UBXN1,negative
UBXN2B,negative
UGCG,negative
UNC5D,negative
URI1,negative
USP53,negative
VEZF1,negative
VKORC1L1,negative
VSIG4,negative
VSTM2A-OT1,negative
VWF,negative
WDR83,negative
WNT2B,negative
WNT5A,negative
YOD1,negative
YY1,negative
ZBTB14,negative
ZBTB2,negative
ZBTB21,negative
ZBTB26,negative
ZBTB33,negative
ZBTB46,negative
ZBTB48,negative
ZBTB7A,negative
ZBTB7B,negative
ZBTB7C,negative
ZC3H12B,negative
ZDBF2,negative
ZDHHC11,negative
ZDHHC5,negative
ZFHX4-AS1,negative
ZFP37,negative
ZFY,negative
ZHX1,negative
ZIC1,negative
ZIC2,negative
ZIC5,negative
ZIK1,negative
ZNF121,negative
ZNF132,negative
ZNF135,negative
ZNF141,negative
ZNF155,negative
ZNF160,negative
ZNF169,negative
ZNF177,negative
ZNF195,negative
ZNF205,negative
ZNF219,negative
ZNF227,negative
ZNF256,negative
ZNF263,negative
ZNF276,negative
ZNF280D,negative
ZNF284,negative
ZNF300,negative
ZNF331,negative
ZNF341-AS1,negative
ZNF343,negative
ZNF345,negative
ZNF354B,negative
ZNF41,negative
ZNF418,negative
ZNF426,negative
ZNF438,negative
ZNF451,negative
ZNF470,negative
ZNF471,negative
ZNF484,negative
ZNF516,negative
ZNF518A,negative
ZNF527,negative
ZNF528,negative
ZNF532,negative
ZNF536,negative
ZNF554,negative
ZNF555,negative
ZNF563,negative
ZNF567,negative
ZNF57,negative
ZNF573,negative
ZNF582,negative
ZNF587,negative
ZNF619,negative
ZNF621,negative
ZNF623,negative
ZNF626,negative
ZNF629,negative
ZNF630,negative
ZNF644,negative
ZNF646,negative
ZNF655,negative
ZNF669,negative
ZNF674,negative
ZNF682,negative
ZNF692,negative
ZNF695,negative
ZNF699,negative
ZNF700,negative
ZNF701,negative
ZNF708,negative
ZNF709,negative
ZNF729,negative
ZNF737,negative
ZNF746,negative
ZNF766,negative
ZNF768,negative
ZNF77,negative
ZNF773,negative
ZNF774,negative
ZNF775,negative
ZNF777,negative
ZNF793,negative
ZNF800,negative
ZNF813,negative
ZNF816,negative
ZNF827,negative
ZNF835,negative
ZNF84,negative
ZNF841,negative
ZNF845,negative
ZNF860,negative
ZNF880,negative
ZNF99,negative
ZNRF3,negative
ZRSR2,negative
ZSCAN12,negative
ZSWIM5,negative
