gene,label
RFX4,positive
RHEB,positive
RIMS2,positive
RLIM,positive
RNF135,positive
RORA,positive
RORB,positive
RPS6KA3,positive
RSRC1,positive
RUNX1T1,positive
SATB1,positive
SCAF4,positive
SCN1A,positive
SCN2A,positive
SCN8A,positive
RAD21,positive
SETD1A,positive
SETD1B,positive
SETD2,positive
SETD5,positive
SGSH,positive
SHANK2,positive
SHANK3,positive
SIK1,positive
SIN3B,positive
SKI,positive
SLC45A1,positive
SLC6A1,positive
SLC9A6,positive
SLITRK2,positive
SMARCA2,positive
SMARCA4,positive
SMARCC2,positive
SMC1A,positive
SMC3,positive
SNX14,positive
SON,positive
SOS2,positive
SOX5,positive
SOX6,positive
SPAST,positive
SPTBN1,positive
SRCAP,positive
SRPRA,positive
SRRM2,positive
STAG1,positive
STXBP1,positive
SUPT16H,positive
SYN1,positive
SYNGAP1,positive
SYT1,positive
TAF1,positive
TAF4,positive
TANC2,positive
TAOK1,positive
TBC1D23,positive
TBCK,positive
TBL1XR1,positive
TBR1,positive
TBX1,positive
TCF20,positive
TBCEL,positive
TCEAL1,positive
TCF4,positive
TEK,positive
TET3,positive
TFE3,positive
TLK2,positive
TM4SF20,positive
TM9SF4,positive
TRAF7,positive
TRAPPC6B,positive
TLE3,positive
TRIM23,positive
TRIO,positive
TRIP12,positive
TRRAP,positive
TSC1,positive
TSC2,positive
TSHZ3,positive
TTI2,positive
TTN,positive
UBE3A,positive
TSHZ1,positive
UBAP2L,positive
UNC13A,positive
UPF3B,positive
USP7,positive
USP9X,positive
VAMP2,positive
VEZF1,positive
VPS13B,positive
WAC,positive
WASF1,positive
WDFY3,positive
WDR26,positive
XPC,positive
YWHAG,positive
YY1,positive
ZBTB20,positive
UBR1,positive
WDR5,positive
ZBTB21,positive
ZMIZ1,positive
ZMYM2,positive
ZMYND8,positive
ZNF292,positive
ZNF462,positive
ZSWIM6,positive
A2M,negative
AADACL2-AS1,negative
ABCA12,negative
ABCA8,negative
ABCC4,negative
ABCG2,negative
ADAM28,negative
ADAMTS1,negative
ADAMTS15,negative
ADCYAP1,negative
AHSA1,negative
AMZ1,negative
ANKRD44,negative
AOAH,negative
APBB1IP,negative
APCDD1,negative
APEX2,negative
APOLD1,negative
ARC,negative
AREG,negative
ARHGAP24,negative
ARHGAP25,negative
ARHGDIG,negative
ARL5C,negative
ASB5,negative
ATP6V0C,negative
ATP6V1D,negative
ATP6V1G1,negative
BAG3,negative
BAIAP3,negative
BCL6B,negative
BEX1,negative
BHLHE22,negative
BHLHE40,negative
BIRC3,negative
BLNK,negative
BNC2,negative
BSG,negative
BTG1,negative
C11orf44,negative
C11orf96,negative
C1orf115,negative
C1QTNF7,negative
C3,negative
C6orf58,negative
CALCR,negative
CAMK2N2,negative
CBX7,negative
CCDC155,negative
CCND1,negative
CCT7,negative
CD180,negative
CD22,negative
CD24,negative
CD53,negative
CD84,negative
CD86,negative
CDH23,negative
CDK2AP1,negative
CEBPG,negative
CGNL1,negative
CH25H,negative
CKB,negative
CLDN5,negative
CLEC7A,negative
CLECL1,negative
CMKLR1,negative
CNGB3,negative
COL12A1,negative
COL6A2,negative
COTL1,negative
CPE,negative
CPED1,negative
CRH,negative
CRHBP,negative
CRISP2,negative
CRYBG3,negative
CSF1R,negative
CSF3R,negative
CST3,negative
CX3CR1,negative
CXCL5,negative
CYP1B1,negative
CYYR1,negative
DBNDD2,negative
DBX1,negative
DDIT3,negative
DHRS7,negative
DHRS9,negative
DISC1,negative
DISP3,negative
DKK3,negative
DMRTA1,negative
DNAJA4,negative
DNAJC21,negative
DOCK11,negative
DOCK2,negative
DOCK8,negative
DUSP6,negative
DYNLL1,negative
DYNLL2,negative
EBF1,negative
EGR2,negative
EGR3,negative
EIF4G2,negative
EIF4H,negative
ELF1,negative
ELF4,negative
EMCN,negative
EMP2,negative
EMX2,negative
ENO1,negative
ENPEP,negative
ENTPD1,negative
EPSTI1,negative
ERMN,negative
ETV3,negative
EYA1,negative
F2R,negative
FABP5,negative
FAM107B,negative
FCGBP,negative
FCGR2A,negative
FGD2,negative
FGF11,negative
FGL1,negative
FHL5,negative
FKBP5,negative
FLI1,negative
FLNA,negative
FLT1,negative
FLVCR2,negative
FOLH1,negative
FOSL1,negative
FOXD4L1,negative
FOXE3,negative
FOXL1,negative
FOXN4,negative
FOXO1,negative
FTL,negative
G3BP2,negative
GAB3,negative
GABRR3,negative
GADD45A,negative
GATA2,negative
GATA4,negative
GBX2,negative
GCNT2,negative
GEM,negative
GFI1,negative
GIMAP8,negative
GLP2R,negative
GPNMB,negative
GPR183,negative
GRASP,negative
GSTM1,negative
GTF2B,negative
GZF1,negative
H19,negative
H3F3A,negative
HAS2-AS1,negative
HCG22,negative
HCLS1,negative
HDAC1,negative
HES2,negative
HES6,negative
HEY2,negative
HEYL,negative
HIST1H2BD,negative
HIST1H2BJ,negative
HIST2H2BE,negative
HK2,negative
HLA-DPA1,negative
HLX,negative
HMCN1,negative
HMGCS1,negative
HOMER3,negative
HRH3,negative
HS3ST3B1,negative
HSP90AA1,negative
HSP90AB1,negative
HSPA4L,negative
HSPA6,negative
HSPG2,negative
HTRA1,negative
ID2,negative
ID3,negative
IFI16,negative
IGF2BP2,negative
IGIP,negative
IKZF1,negative
IL13RA1,negative
IL1A,negative
IL1B,negative
IL1R1,negative
IL4R,negative
INPP5D,negative
IRAK3,negative
IRF8,negative
ITGA1,negative
ITGAM,negative
ITGAX,negative
ITPRIP,negative
JAG1,negative
JUND,negative
KCNK13,negative
KDR,negative
KIF18A,negative
KIFC1,negative
KLF10,negative
KLF15,negative
KLF4,negative
KLF9,negative
KRT72,negative
KYNU,negative
LAMP5,negative
LDLR,negative
LEF1,negative
LEF1-AS1,negative
LHFPL3-AS1,negative
LILRB1,negative
LILRB2,negative
LIN28A,negative
LINC00840,negative
LINC00891,negative
LINC00929,negative
LINC00996,negative
LINC01094,negative
LINC01268,negative
LINC01608,negative
LMO2,negative
LPAR6,negative
LPCAT2,negative
LY86,negative
LYN,negative
LYNX1,negative
MAF,negative
MAFK,negative
MAG,negative
MAML2,negative
MAP1B,negative
MAP2K1,negative
MARCKSL1,negative
MBNL3,negative
MBP,negative
MECOM,negative
MERTK,negative
METTL7B,negative
MIR503HG,negative
MMRN1,negative
MNT,negative
MOBP,negative
MORF4L1,negative
MRC1,negative
MS4A1,negative
MS4A6A,negative
MS4A6E,negative
MTRNR2L1,negative
MYO1E,negative
MYOF,negative
MYOG,negative
NAP1L5,negative
NBL1,negative
NEAT1,negative
NECAB1,negative
NECAB2,negative
NEDD9,negative
NEFH,negative
NEFL,negative
NEUROD1,negative
NGFR,negative
NHSL2,negative
NKX2-1,negative
NKX3-1,negative
NKX6-2,negative
NMI,negative
NNAT,negative
NORAD,negative
NOSTRIN,negative
NPPC,negative
NPTX2,negative
NR2F6,negative
NR5A2,negative
NRAP,negative
NSF,negative
NSG1,negative
NTS,negative
OLIG2,negative
OSMR,negative
OTX1,negative
P2RY12,negative
P2RY13,negative
P4HB,negative
PALD1,negative
PAQR5,negative
PARP14,negative
PCBD1,negative
PCDHB2,negative
PCED1B-AS1,negative
PEBP1,negative
PEG10,negative
PEG3,negative
PGAM1,negative
PGM5,negative
PIK3AP1,negative
PIK3R5,negative
PIK3R6,negative
PLEKHA1,negative
PPIA,negative
PPP1R14A,negative
PRDM12,negative
PRKCH,negative
PRNP,negative
PRRG4,negative
PTF1A,negative
PTGDS,negative
PTGS1,negative
PTGS2,negative
PTPRC,negative
PTPRF,negative
PURA,negative
RAB20,negative
RAB3A,negative
RABAC1,negative
RASD1,negative
RASGRP3,negative
RBM47,negative
REST,negative
RGS1,negative
RGS10,negative
RHBDF2,negative
RHOH,negative
RNASEK,negative
RNF187,negative
RORB-AS1,negative
RPL34,negative
RPRM,negative
RPS2,negative
RPS3A,negative
RREB1,negative
RTN4RL1,negative
RUNX1,negative
S100B,negative
SAMSN1,negative
SARAF,negative
SCART1,negative
SCD,negative
SCIN,negative
SCN4B,negative
SDCBP,negative
SEL1L2,negative
SEMA7A,negative
SET,negative
SFTA3,negative
SH2D1B,negative
SH3TC1,negative
SHC4,negative
SLC11A1,negative
SLC17A7,negative
SLC2A3,negative
SLC38A2,negative
SLC5A11,negative
SLC7A1,negative
SLC7A5,negative
SLC9A9,negative
SLCO2B1,negative
SLFN11,negative
SMAD6,negative
SP100,negative
SP9,negative
SPANXN4,negative
SPI1,negative
SPP1,negative
SPTLC3,negative
SRGN,negative
SSTR2,negative
ST18,negative
STAC2,negative
STAT5A,negative
STMN1,negative
STMN2,negative
SUB1,negative
SV2A,negative
SYK,negative
SYPL2,negative
SYT2,negative
TAF1A,negative
TAF7,negative
TAL1,negative
TBX19,negative
TBX3,negative
TBXAS1,negative
TCEAL9,negative
TFAP2D,negative
TFCP2L1,negative
TFEC,negative
TGFBR2,negative
TGIF2,negative
THBS2,negative
THRA,negative
TIMP2,negative
TLR1,negative
TLR2,negative
TLX2,negative
TMA7,negative
TMEM155,negative
TMEM156,negative
TMEM160,negative
TMEM59L,negative
TMEM63A,negative
TMEM98,negative
TMX4,negative
TNFAIP6,negative
TNFAIP8,negative
TNS3,negative
TOLLIP,negative
TPD52L1,negative
TPT1,negative
TSC22D4,negative
TTYH2,negative
TUBA8,negative
TUNAR,negative
TWISTNB,negative
UBA1,negative
UGT8,negative
UNC5B,negative
VAV1,negative
VRK2,negative
VSTM2A,negative
VSTM2B,negative
VWF,negative
WDFY4,negative
WRNIP1,negative
XAF1,negative
XIST,negative
YPEL5,negative
YWHAB,negative
YWHAZ,negative
ZBTB18,negative
ZBTB33,negative
ZBTB39,negative
ZBTB42,negative
ZCCHC24,negative
ZFP36L1,negative
ZFP36L2,negative
ZFP57,negative
ZFP92,negative
ZIC5,negative
ZMAT3,negative
ZNF217,negative
ZNF281,negative
ZNF366,negative
ZNF396,negative
ZNF503,negative
ZNF510,negative
ZNF517,negative
ZNF548,negative
ZNF628,negative
ZNF687,negative
ZNF710,negative
ZNF835,negative
ZNF853,negative
