gene,label
ATF3,negative
ATF6B,negative
ATP13A5,negative
ATP8A2,negative
ATP8B4,negative
BACH1,negative
BACH2,negative
BARX2,negative
BCAP29,negative
BCAR3,negative
BCL6,negative
BCLAF1,negative
BEND3,negative
BMPER,negative
BNC1,negative
BOC,negative
BRF1,negative
BRINP2,negative
C10orf67,negative
C2orf27A,negative
C3,negative
C5,negative
C8orf88,negative
C9orf170,negative
CA2,negative
CACNB4,negative
CACNG8,negative
CADPS2,negative
CALM3,negative
CAMK2A,negative
CAMKK1,negative
CARNMT1,negative
CASP4,negative
CCDC125,negative
CCDC126,negative
CCDC146,negative
CCDC18-AS1,negative
CCNG2,negative
CD247,negative
CD2AP,negative
CD36,negative
CD58,negative
CD83,negative
CD84,negative
CDC14A,negative
CDCA7L,negative
CDH6,negative
CDH8,negative
CDHR3,negative
CDK14,negative
CDON,negative
CEBPG,negative
CELF4,negative
CENPF,negative
CENPI,negative
CENPL,negative
CEP112,negative
CEP162,negative
CERS3,negative
CES5A,negative
CFAP44,negative
CGGBP1,negative
CHL1,negative
CHST11,negative
CHSY3,negative
CKS2,negative
CLEC2D,negative
CLU,negative
CLVS1,negative
CLVS2,negative
CNOT4,negative
CNTNAP3,negative
COL18A1,negative
COL23A1,negative
COL28A1,negative
COL4A1,negative
COL4A2,negative
COLEC12,negative
COX10-AS1,negative
CP,negative
CPEB1,negative
CPEB2,negative
CPED1,negative
CPPED1,negative
CRADD,negative
CRB1,negative
CREB1,negative
CREM,negative
CRYBG3,negative
CSMD3,negative
CSPP1,negative
CSRNP3,negative
CTHRC1,negative
CTNNB1,negative
CUX1,negative
CXCL12,negative
CYFIP1,negative
CYP1B1,negative
CYTH3,negative
CYYR1,negative
DAB2,negative
DCBLD2,negative
DCLK1,negative
DCLK2,negative
DDAH1,negative
DDR2,negative
DDX60,negative
DENND1B,negative
DHX36,negative
DIAPH2,negative
DIDO1,negative
DIO2,negative
DIRAS2,negative
DIS3,negative
DISP1,negative
DKK3,negative
DLG3,negative
DMC1,negative
DMRTA2,negative
DNAH7,negative
DNAJA4,negative
DNAJB1,negative
DNAJC12,negative
DNAJC3,negative
DNMBP,negative
DOK6,negative
DPP6,negative
DPY19L1,negative
DPYSL5,negative
DSN1,negative
DSTN,negative
DTD1,negative
DTNA,negative
DTWD2,negative
E2F3,negative
E2F6,negative
E2F8,negative
E4F1,negative
EBF4,negative
EDN1,negative
EEF2K,negative
EEFSEC,negative
EFHC1,negative
EHBP1,negative
EHD4,negative
ELF2,negative
ELF3,negative
ELK1,negative
ELMOD1,negative
ELOVL4,negative
ELOVL5,negative
ELOVL7,negative
EMCN,negative
ENTPD1,negative
EPB41L2,negative
EPB41L4B,negative
EPB41L5,negative
ERG,negative
ERI1,negative
ETS2,negative
ETV3,negative
ETV6,negative
EVA1C,negative
EXO5,negative
EXTL3,negative
EYS,negative
FAM110B,negative
FAM118B,negative
FAM126A,negative
FAM174B,negative
FAM47E,negative
FAM81A,negative
FAM89A,negative
FAM9C,negative
FAR1,negative
FAR2,negative
FAT1,negative
FBXL7,negative
FBXO32,negative
FBXO5,negative
FBXW12,negative
FGF12,negative
FGFR1,negative
FGGY,negative
FHL2,negative
FHOD3,negative
FIGN,negative
FLG,negative
FLRT2,negative
FLT1,negative
FMO5,negative
FOS,negative
FOSB,negative
FOXC2,negative
FOXG1,negative
FOXN2,negative
FOXO3,negative
FREM2,negative
FRMD6,negative
FTCDNL1,negative
FTX,negative
FUT3,negative
GABRA1,negative
GABRG3,negative
GADD45B,negative
GALNT10,negative
GALNT11,negative
GALNT13,negative
GALNT7,negative
GAREM1,negative
GATA6,negative
GATAD1,negative
GDA,negative
GEN1,negative
GFI1B,negative
GHR,negative
GIPC2,negative
GJA5,negative
GLI2,negative
GLI4,negative
GLRB,negative
GLUL,negative
GLYATL2,negative
GNG12-AS1,negative
GNPTAB,negative
GOLM1,negative
GOLPH3L,negative
GOSR2,negative
GPBP1L1,negative
GPR155,negative
GPR158,negative
GPR161,negative
GPR85,negative
GRB2,negative
GRID2,negative
GRIN2B,negative
GRM8,negative
GRPR,negative
GSTCD,negative
GTF2I,negative
H2AFY2,negative
HCFC2,negative
HDAC2,negative
HELB,negative
HEY1,negative
HEY2,negative
HFM1,negative
HIST2H2BE,negative
HIVEP1,negative
HIVEP3,negative
HLA-B,negative
HLCS,negative
HLX,negative
HMBOX1,negative
HMGCS1,negative
HNMT,negative
HNRNPA0,negative
HOMER1,negative
HP1BP3,negative
HPGD,negative
HS1BP3,negative
HS3ST4,negative
HSF2,negative
HSP90AA1,negative
HSPA1B,negative
HSPA5,negative
HSPB1,negative
HSPH1,negative
ICA1,negative
ID2,negative
IKZF1,negative
IKZF2,negative
IL1R1,negative
IL1R2,negative
IL1RAP,negative
INA,negative
INPP5D,negative
INSIG1,negative
INTS6,negative
INTS9,negative
INTU,negative
IPO11,negative
IQUB,negative
IRF1,negative
IRF5,negative
IRS2,negative
ISL2,negative
ITIH5,negative
ITPR1,negative
ITPR2,negative
JDP2,negative
JUN,negative
JUNB,negative
KANSL1L,negative
KCNC4,negative
KCNH1,negative
KCNIP4,negative
KCNJ6,negative
KCNMB4,negative
KCNN2,negative
KCNT2,negative
KCTD1,negative
KCTD8,negative
KCTD9,negative
KDM2B,negative
KDM7A,negative
KHDRBS3,negative
KIAA1549L,negative
KIT,negative
KLF12,negative
KLF3,negative
KLF3-AS1,negative
KLHL29,negative
KLHL41,negative
KMT2A,negative
L3MBTL3,negative
LATS2,negative
LCA5,negative
LCORL,negative
LDLR,negative
LEF1,negative
LEPROTL1,negative
LIFR-AS1,negative
LIN54,negative
LINC00298,negative
LINC00395,negative
LINC00662,negative
LINC00707,negative
LINC00836,negative
LINC00886,negative
LINC01135,negative
LINC01285,negative
LINC01322,negative
LINC01341,negative
LINC01500,negative
LITAF,negative
LLGL2,negative
LMBR1,negative
LONRF2,negative
LPGAT1,negative
LPIN2,negative
LRGUK,negative
LRRC49,negative
LRRFIP1,negative
MAFF,negative
MAFK,negative
MAGI3,negative
MAGOH,negative
MAML2,negative
MAML3,negative
MAP1B,negative
MAP3K1,negative
MAPK8,negative
MARCH3,negative
MARCKS,negative
MAST2,negative
MAST4,negative
MATN3,negative
MAX,negative
MBNL3,negative
MBOAT1,negative
MDM2,negative
MECP2,negative
MEF2C,negative
MEI4,negative
MEIS2,negative
MEIS3,negative
MEOX2,negative
MGA,negative
MICAL2,negative
MID1,negative
MID2,negative
MIOS,negative
MIR646HG,negative
MITF,negative
MKX,negative
MLF1,negative
MMD2,negative
MND1,negative
MNT,negative
MOB3B,negative
MORC4,negative
MPP7,negative
MSANTD3,negative
MSC-AS1,negative
MSMO1,negative
MTA3,negative
MTSS1,negative
MTUS1,negative
MYEF2,negative
MYO5B,negative
MYRIP,negative
N4BP2,negative
NAAA,negative
NABP1,negative
NAP1L1,negative
NCEH1,negative
NCK1,negative
NDC1,negative
NDST3,negative
NEDD4L,negative
NEK1,negative
NELFA,negative
NELL1,negative
NEUROD2,negative
NFAT5,negative
NFATC1,negative
NFATC2,negative
NFIB,negative
NFYB,negative
NHS,negative
NHSL1,negative
NIM1K,negative
NKAIN2,negative
NLGN4X,negative
NMRK1,negative
NMT2,negative
NOL4,negative
NOS1AP,negative
NOXRED1,negative
NPAP1,negative
NPAS3,negative
NPHP4,negative
NPL,negative
NPTN,negative
NR1D2,negative
NR2C2,negative
NR2F1-AS1,negative
NR2F2-AS1,negative
NR3C2,negative
NR4A1,negative
NR4A3,negative
NR5A2,negative
NRGN,negative
NRIP1,negative
NRP1,negative
NRXN3,negative
NSMCE1,negative
NT5C3A,negative
NUCB1,negative
NUP107,negative
NXN,negative
OBSCN,negative
OLFML1,negative
OLIG2,negative
ONECUT1,negative
OR2T6,negative
OR4N2,negative
P2RY14,negative
PABPC5-AS1,negative
PACRG-AS3,negative
PAK1,negative
PARD3B,negative
PARD6B,negative
PARP14,negative
PART1,negative
PATJ,negative
PAX6,negative
PBX3,negative
PBX4,negative
PCAT19,negative
PCBP3,negative
PCDH9,negative
PCLO,negative
PDE1C,negative
PDE3A,negative
PDE4D,negative
PDGFRA,negative
PDLIM5,negative
PDS5A,negative
PDZD2,negative
PDZRN3,negative
PELI2,negative
PERP,negative
PFKFB1,negative
PHACTR1,negative
PHTF1,negative
PIK3CA,negative
PINX1,negative
PITPNC1,negative
PKNOX2,negative
PLA2G4A,negative
PLAG1,negative
PLCG2,negative
PLCL1,negative
PLCL2,negative
PLD5,negative
PLEKHA5,negative
PLEKHG1,negative
PLG,negative
PLOD2,negative
PLP1,negative
PLPPR4,negative
PLS1,negative
PLS3,negative
PLS3-AS1,negative
PLSCR1,negative
PLXDC2,negative
POLE2,negative
POLR2F,negative
POPDC3,negative
POU3F4,negative
POU5F1,negative
PPCDC,negative
PPP1R10,negative
PPP1R2,negative
PPP2R2C,negative
PRCP,negative
PRDM10,negative
PRDM15,negative
PRDM5,negative
PREX2,negative
PRIM2,negative
PRKD1,negative
PRKX,negative
PRNP,negative
PROX1,negative
PRPH2,negative
PRRG1,negative
PRRX1,negative
PSMD14,negative
PSMG2,negative
PTP4A1,negative
PTPN4,negative
PTPRM,negative
R3HCC1L,negative
R3HDM1,negative
RAB14,negative
RAB15,negative
RAB22A,negative
RAB23,negative
RAB2A,negative
RAB3IP,negative
RAD21,negative
RAD54B,negative
RASGRF1,negative
RASSF8,negative
RAX2,negative
RBFOX1,negative
RBFOX2,negative
RBMS2,negative
RBPMS,negative
RCAN1,negative
RELB,negative
REST,negative
RFX1,negative
RFX3,negative
RGS22,negative
RHBDD1,negative
RHBDF2,negative
RIPK2,negative
RNF121,negative
RNF139,negative
RNF180,negative
RNF6,negative
RORB,negative
RPGRIP1L,negative
RPL6,negative
RREB1,negative
RSPH3,negative
RSPO2,negative
RTN1,negative
RTP4,negative
RUNX2,negative
RUVBL1,negative
S100A8,negative
SALL1,negative
SALL2,negative
SAMD4A,negative
SATB1,negative
SATB2,negative
SAV1,negative
SCARA3,negative
SCIN,negative
SCLY,negative
SCML2,negative
SCN4B,negative
SCUBE1,negative
SDK1,negative
SDK2,negative
SDS,negative
SEMA3A,negative
SEMA3G,negative
SEMA4A,negative
SEMA5A,negative
SENP1,negative
SERPINI1,negative
SESN1,negative
SETBP1,negative
SFMBT1,negative
SFMBT2,negative
SGCE,negative
SGPP2,negative
SH3BGRL2,negative
SH3GL3,negative
SH3PXD2B,negative
SHOC2,negative
SLA,negative
SLC16A14,negative
SLC16A2,negative
SLC16A7,negative
SLC17A5,negative
SLC1A1,negative
SLC1A2,negative
SLC30A1,negative
SLC38A1,negative
SLC39A8,negative
SLC39A9,negative
SLC45A2,negative
SLCO2B1,negative
SLF1,negative
SLIT2,negative
SLIT3,negative
SLITRK5,negative
SMAD3,negative
SMAD9,negative
SMARCA1,negative
SMARCA2,negative
SMARCC1,negative
SMIM12,negative
SMIM17,negative
SMOC2,negative
SMS,negative
SMURF1,negative
SNAP91,negative
SNCA,negative
SNX10,negative
SNX19,negative
SOAT1,negative
SOBP,negative
SORBS1,negative
SOX3,negative
SOX30,negative
SP2,negative
SP3,negative
SP9,negative
SPARCL1,negative
SPOCK3,negative
SPRED2,negative
SPTAN1,negative
SREBF2,negative
SRGAP1,negative
SRPRB,negative
SSPN,negative
SSX2IP,negative
ST5,negative
ST7,negative
ST8SIA3,negative
STAU2,negative
STK24,negative
STK33,negative
STK38L,negative
STRBP,negative
STS,negative
SUSD5,negative
SWT1,negative
SYN3,negative
SYNE2,negative
SYT1,negative
TAF1,negative
TAF7,negative
TAGLN2,negative
TAGLN3,negative
TAPT1-AS1,negative
TBC1D1,negative
TBC1D31,negative
TBC1D4,negative
TBC1D8,negative
TBX2,negative
TEAD1,negative
TEAD4,negative
TEK,negative
TERB1,negative
TFAP2C,negative
TFEB,negative
TGFA,negative
TGFBR1,negative
THAP5,negative
THRB-AS1,negative
TIMP3,negative
TLR2,negative
TMED8,negative
TMEFF2,negative
TMEM132B,negative
TMEM150C,negative
TMEM164,negative
TMEM178A,negative
TMEM267,negative
TMEM44,negative
TMEM47,negative
TMEM67,negative
TMEM97,negative
TMOD3,negative
TMTC1,negative
TNFAIP6,negative
TNFRSF1B,negative
TNR,negative
TOX,negative
TOX3,negative
TPD52,negative
TPK1,negative
TPM1,negative
TPST2,negative
TRAF3,negative
TRAF3IP1,negative
TRAF4,negative
TRIB1,negative
TRIM9,negative
TRIQK,negative
TRPC6,negative
TSC22D1,negative
TSC22D2,negative
TSHZ1,negative
TSPAN6,negative
TTC6,negative
TTI2,negative
TWIST2,negative
TXNRD3,negative
UBASH3B,negative
UBC,negative
UBE2E2,negative
UCK2,negative
UGDH,negative
UMAD1,negative
UNC80,negative
USF1,negative
USF3,negative
USP46,negative
USP6NL,negative
UTP18,negative
UTP23,negative
VCAM1,negative
VKORC1L1,negative
VPS13A,negative
VPS50,negative
VSNL1,negative
VSX1,negative
WDR89,negative
WDR93,negative
WIPF1,negative
WT1,negative
XAF1,negative
XKR6,negative
XPR1,negative
XXYLT1,negative
YES1,negative
ZBTB1,negative
ZBTB17,negative
ZBTB25,negative
ZBTB3,negative
ZBTB5,negative
ZDHHC2,negative
ZDHHC22,negative
ZFHX4-AS1,negative
ZFP28,negative
ZFP30,negative
ZFP36L1,negative
ZFP69B,negative
ZFP92,negative
ZFR2,negative
ZFX,negative
ZGPAT,negative
ZHX1,negative
ZIC1,negative
ZIC4,negative
ZIC5,negative
ZKSCAN1,negative
ZMAT3,negative
ZNF107,negative
ZNF138,negative
ZNF141,negative
ZNF142,negative
ZNF155,negative
ZNF160,negative
ZNF18,negative
ZNF180,negative
ZNF205,negative
ZNF208,negative
ZNF212,negative
ZNF229,negative
ZNF239,negative
ZNF25,negative
ZNF254,negative
ZNF273,negative
ZNF280C,negative
ZNF285,negative
ZNF3,negative
ZNF331,negative
ZNF334,negative
ZNF417,negative
ZNF43,negative
ZNF431,negative
ZNF438,negative
ZNF444,negative
ZNF460,negative
ZNF468,negative
ZNF480,negative
ZNF493,negative
ZNF497,negative
ZNF503,negative
ZNF516,negative
ZNF517,negative
ZNF528,negative
ZNF528-AS1,negative
ZNF571,negative
ZNF578,negative
ZNF587,negative
ZNF599,negative
ZNF600,negative
ZNF610,negative
ZNF622,negative
ZNF623,negative
ZNF624,negative
ZNF626,negative
ZNF639,negative
ZNF652,negative
ZNF655,negative
ZNF670,negative
ZNF680,negative
ZNF684,negative
ZNF697,negative
ZNF704,negative
ZNF708,negative
ZNF71,negative
ZNF730,negative
ZNF749,negative
ZNF764,negative
ZNF765,negative
ZNF776,negative
ZNF778,negative
ZNF787,negative
ZNF800,negative
ZNF814,negative
ZNF821,negative
ZNF827,negative
ZNF83,negative
ZNF84,negative
ZNF845,negative
ZNF860,negative
ZNF891,negative
ZNF90,negative
ZNF91,negative
ZNF92,negative
ZNRF2,negative
ZSCAN1,negative
ZSCAN20,negative
ZSCAN9,negative
ZSWIM6,negative
ZXDC,negative
