gene,label
DAAM1,negative
DAB1,negative
DAB2,negative
DACH2,negative
DAPL1,negative
DAZL,negative
DCT,negative
DDIAS,negative
DDIT3,negative
DENND3,negative
DHDDS,negative
DHRS9,negative
DIAPH3,negative
DLC1,negative
DLX1,negative
DLX5,negative
DMAP1,negative
DMRT3,negative
DNTTIP1,negative
DOCK2,negative
DOCK4,negative
DOCK8,negative
DPY19L1,negative
DTHD1,negative
DTNB,negative
DTWD2,negative
DUOXA1,negative
DUSP10,negative
E2F1,negative
E2F2,negative
E2F8,negative
EBF1,negative
EDARADD,negative
EDN1,negative
EDN3,negative
EFCAB6,negative
EGFL7,negative
EGR4,negative
ELFN1,negative
ELK3,negative
ELL2,negative
ELMO1,negative
ELOVL1,negative
ELOVL2,negative
ELOVL5,negative
EMCN,negative
EMX2,negative
EN1,negative
ENG,negative
ENOX1,negative
EPB41,negative
ERBB3,negative
ERBB4,negative
ESR1,negative
ESRRA,negative
ESRRB,negative
ETV5,negative
ETV6,negative
EXPH5,negative
EYA4,negative
EYS,negative
EZH2,negative
F13A1,negative
FAM102A,negative
FAM111B,negative
FAM124A,negative
FAM149A,negative
FAM153A,negative
FAM166B,negative
FAM177B,negative
FAM20A,negative
FAM3D-AS1,negative
FAM78A,negative
FANCB,negative
FAR1,negative
FBXO32,negative
FCGR2A,negative
FDFT1,negative
FENDRR,negative
FGD4,negative
FHL2,negative
FLI1,negative
FLT1,negative
FLVCR2,negative
FNIP2,negative
FOSL2,negative
FOXC1,negative
FOXD3-AS1,negative
FOXF2,negative
FOXK2,negative
FOXL1,negative
FOXM1,negative
FOXN1,negative
FOXP4,negative
FRMD3,negative
FRMD4A,negative
FRMD5,negative
FRMPD2,negative
FRRS1,negative
FTCDNL1,negative
GADD45A,negative
GALNT11,negative
GAS6,negative
GATA2,negative
GCSAML,negative
GDPD5,negative
GIMAP8,negative
GJB2,negative
GLI1,negative
GNA14,negative
GNAO1,negative
GNB4,negative
GPANK1,negative
GPNMB,negative
GPR17,negative
GPR171,negative
GPR37,negative
GRHL1,negative
GRHL3,negative
GTF2A1,negative
GYS2,negative
HACD4,negative
HAGLR,negative
HAS2-AS1,negative
HCK,negative
HDC,negative
HECA,negative
HELLS,negative
HESX1,negative
HEY2,negative
HHAT,negative
HHEX,negative
HIC1,negative
HJURP,negative
HMGB2,negative
HMGXB4,negative
HMMR,negative
HOMER1,negative
HOMEZ,negative
HOXD3,negative
HPCAL1,negative
HPSE2,negative
HS3ST3B1,negative
ID1,negative
IGF1,negative
IGF2BP2,negative
IGF2BP3,negative
IGSF11,negative
IKZF1,negative
IL16,negative
IL1RAPL2,negative
IL1RL1,negative
IL4R,negative
INPP1,negative
INPP4A,negative
INPP5D,negative
IPCEF1,negative
IRF2,negative
IRF5,negative
IRF8,negative
ISM1,negative
ITGAX,negative
ITPKC,negative
KANK2,negative
KANK4,negative
KATNAL1,negative
KCNK13,negative
KCNMA1,negative
KCNMB4,negative
KCNS3,negative
KCTD17,negative
KIAA0930,negative
KIF11,negative
KIF13B,negative
KIF18A,negative
KIF21A,negative
KIF23,negative
KIF9-AS1,negative
KIFC1,negative
KLF3-AS1,negative
KLHL6,negative
LANCL1,negative
LANCL3,negative
LAT2,negative
LCP2,negative
LDHC,negative
LEF1-AS1,negative
LEKR1,negative
LGI1,negative
LILRA2,negative
LILRB2,negative
LIN28B-AS1,negative
LINC00299,negative
LINC00504,negative
LINC00970,negative
LINC00996,negative
LINC01080,negative
LINC01088,negative
LINC01091,negative
LINC01099,negative
LINC01102,negative
LINC01106,negative
LINC01170,negative
LINC01268,negative
LINC01315,negative
LINC01335,negative
LINC01431,negative
LINC01591,negative
LINC01619,negative
LINC01622,negative
LINC01625,negative
LIPA,negative
LMO7,negative
LMX1B,negative
LOXHD1,negative
LPAR1,negative
LRIG1,negative
LRRC8C,negative
LRRFIP1,negative
LRTM1,negative
LSM6,negative
LTBP1,negative
LTC4S,negative
LTF,negative
LY86,negative
LY96,negative
LYN,negative
LYVE1,negative
MAF,negative
MAFB,negative
MAMDC2,negative
MAML3,negative
MAP3K5,negative
MAPK4,negative
MAPRE2,negative
MAST4,negative
MB21D2,negative
MBNL2,negative
MBTPS2,negative
MCHR2,negative
MED10,negative
MEF2D,negative
MESP2,negative
MGAM2,negative
MGMT,negative
MGST2,negative
MIR193BHG,negative
MIR31HG,negative
MIR548XHG,negative
MIR646HG,negative
MIS18BP1,negative
MKI67,negative
MKNK1,negative
MMP28,negative
MMRN1,negative
MPEG1,negative
MRC1,negative
MSR1,negative
MTM1,negative
MTURN,negative
MXD1,negative
MXD4,negative
MYBL1,negative
MYBPC1,negative
MYC,negative
MYCN,negative
MYH9,negative
MYLK4,negative
MYRF,negative
NAV3,negative
NCAPG,negative
NCKAP1L,negative
NEDD4L,negative
NEIL3,negative
NETO2,negative
NEUROD1,negative
NFASC,negative
NFATC1,negative
NFIA-AS2,negative
NFYB,negative
NHSL1,negative
NLRP1,negative
NLRP3,negative
NLRP4,negative
NMU,negative
NOS1AP,negative
NOS3,negative
NOSTRIN,negative
NPY1R,negative
NR0B1,negative
NR2F2-AS1,negative
NR2F6,negative
NRP1,negative
NUF2,negative
NUP93,negative
NUTM2B-AS1,negative
NXPH3,negative
ODC1,negative
OLFML2B,negative
OLR1,negative
OR2M2,negative
OR3A2,negative
OVOL2,negative
P2RY12,negative
PACRG-AS1,negative
PACRG-AS3,negative
PADI2,negative
PALD1,negative
PAQR5,negative
PARD3B,negative
PARD6G-AS1,negative
PARM1,negative
PAX9,negative
PCAT1,negative
PDCD11,negative
PDE1B,negative
PDGFB,negative
PDPN,negative
PFKFB3,negative
PIEZO2,negative
PIK3C3,negative
PILRA,negative
PILRB,negative
PIP5K1B,negative
PKD1L1,negative
PKM,negative
PLA1A,negative
PLA2G4A,negative
PLAG1,negative
PLBD1,negative
PLD1,negative
PLEC,negative
PLEKHA1,negative
PLEKHA5,negative
PLEKHA6,negative
PLEKHG1,negative
PLP1,negative
PLS3,negative
PLS3-AS1,negative
PLXDC2,negative
POLE4,negative
POU5F1,negative
PPFIBP1,negative
PPP1R13B,negative
PPP1R16B,negative
PPP1R1C,negative
PPP2R2B,negative
PPP3R2,negative
PRAM1,negative
PRB2,negative
PRC1,negative
PRDM1,negative
PRDM14,negative
PRDM16,negative
PRDM6,negative
PRICKLE1,negative
PRIMA1,negative
PRKCH,negative
PRKCQ,negative
PRKCZ,negative
PRKG1,negative
PROP1,negative
PSG2,negative
PSG3,negative
PSG8,negative
PTAFR,negative
PTGER3,negative
PTGS1,negative
PTP4A2,negative
PTPRC,negative
PTPRF,negative
RAD51AP1,negative
RALYL,negative
RAPGEF1,negative
RASGEF1B,negative
RASGEF1C,negative
RASGRP1,negative
RASGRP4,negative
RBM20,negative
RBM47,negative
RCAN3,negative
RCBTB2,negative
RELA,negative
RFX2,negative
RGS10,negative
RGS16,negative
RGS18,negative
RGS20,negative
RGS3,negative
RGS7,negative
RHOBTB1,negative
RHOH,negative
RNASET2,negative
RNF122,negative
RNF125,negative
RNF13,negative
RNF152,negative
RNF17,negative
RNF217,negative
RNF220,negative
RNF38,negative
ROBO1,negative
ROR2,negative
RPL14,negative
RPL21,negative
RPP25,negative
RPS23,negative
RPS6KA1,negative
RPS8,negative
RRM2,negative
RUNX1,negative
RUNX3,negative
RUVBL1,negative
S100Z,negative
SALL4,negative
SAMD12,negative
SAMD3,negative
SAMSN1,negative
SCIN,negative
SCMH1,negative
SEC14L3,negative
SELL,negative
SEMA3D,negative
SEMA4A,negative
SEMA4D,negative
SERPINB9,negative
SERTAD2,negative
SESN1,negative
SF1,negative
SFMBT2,negative
SGMS2,negative
SH2B3,negative
SH3GL2,negative
SH3TC1,negative
SHE,negative
SHISA2,negative
SHROOM3,negative
SHTN1,negative
SIK3,negative
SLA,negative
SLAMF6,negative
SLC11A1,negative
SLC13A5,negative
SLC14A1,negative
SLC16A5,negative
SLC19A1,negative
SLC22A25,negative
SLC23A3,negative
SLC27A6,negative
SLC29A1,negative
SLC44A1,negative
SLC45A3,negative
SLC4A1,negative
SLC5A8,negative
SLCO1C1,negative
SLCO6A1,negative
SLFN12L,negative
SLIT1,negative
SMAD6,negative
SMAD7,negative
SMAP2,negative
SMARCA5,negative
SMC4,negative
SMOC2,negative
SOX15,negative
SPAG6,negative
SPATA13,negative
SPATA9,negative
SPI1,negative
SPON2,negative
SPTLC3,negative
SPX,negative
SRCIN1,negative
SREBF2,negative
SRF,negative
SRGN,negative
ST18,negative
ST8SIA4,negative
STAT2,negative
STAT3,negative
STAT5A,negative
STEAP1B,negative
STIL,negative
STK26,negative
STMN1,negative
STOX1,negative
STUM,negative
STX3,negative
SUSD3,negative
SVOP,negative
TAF4B,negative
TAF7,negative
TAL1,negative
TBC1D30,negative
TBX18,negative
TBX20,negative
TBXAS1,negative
TCF15,negative
TCF3,negative
TCF7,negative
TCFL5,negative
TCP11L2,negative
TEF,negative
TFAP2C,negative
TFEC,negative
TGFBR2,negative
TGIF1,negative
TGIF2,negative
TGM2,negative
THADA,negative
TLR2,negative
TLR5,negative
TLR7,negative
TM7SF3,negative
TMC8,negative
TMEM132B,negative
TMEM212,negative
TMEM246-AS1,negative
TMEM26,negative
TMEM47,negative
TMEM52B,negative
TMEM63A,negative
TMTC2,negative
TMTC4,negative
TNFAIP8L3,negative
TNFRSF1B,negative
TNFSF10,negative
TNFSF8,negative
TOP2A,negative
TP73,negative
TPCN1,negative
TRAF3IP3,negative
TRAPPC10,negative
TREML1,negative
TRIB1,negative
TRIB2,negative
TRIM22,negative
TRIM38,negative
TROAP,negative
TRPC6,negative
TRPM1,negative
TRPM6,negative
TTC7A,negative
TULP3,negative
TXK,negative
UBC,negative
UBTF,negative
USH1C,negative
USH2A,negative
USP6NL,negative
UTP18,negative
VAV1,negative
VCL,negative
VIP,negative
VRK2,negative
VSIG1,negative
WARS2-IT1,negative
WDR62,negative
WWC2,negative
XAF1,negative
XG,negative
XKR9,negative
YAP1,negative
ZBTB12,negative
ZBTB14,negative
ZBTB3,negative
ZBTB37,negative
ZDHHC23,negative
ZEB2,negative
ZFHX3,negative
ZFX,negative
ZIC1,negative
ZIC4,negative
ZIC5,negative
ZIM3,negative
ZNF10,negative
ZNF101,negative
ZNF135,negative
ZNF157,negative
ZNF205,negative
ZNF215,negative
ZNF217,negative
ZNF251,negative
ZNF267,negative
ZNF274,negative
ZNF281,negative
ZNF33A,negative
ZNF33B,negative
ZNF366,negative
ZNF367,negative
ZNF385A,negative
ZNF416,negative
ZNF45,negative
ZNF501,negative
ZNF532,negative
ZNF536,negative
ZNF556,negative
ZNF563,negative
ZNF567,negative
ZNF574,negative
ZNF592,negative
ZNF595,negative
ZNF611,negative
ZNF616,negative
ZNF630,negative
ZNF648,negative
ZNF655,negative
ZNF667,negative
ZNF696,negative
ZNF71,negative
ZNF714,negative
ZNF729,negative
ZNF736,negative
ZNF740,negative
ZNF75D,negative
ZNF768,negative
ZNF777,negative
ZNF780A,negative
ZNF780B,negative
ZNF79,negative
ZNF813,negative
ZNF816,negative
ZNF83,negative
ZNF835,negative
ZNF836,negative
ZNF844,negative
ZNF845,negative
ZNF879,negative
ZSCAN12,negative
ZSCAN16,negative
ZSCAN18,negative
