gene,label
BAIAP2L1,negative
BAIAP3,negative
BATF,negative
BBX,negative
BCAR3,negative
BCL6B,negative
BCLAF1,negative
BDKRB2,negative
BEND6,negative
BMP4,negative
BMPER,negative
BMX,negative
BRI3BP,negative
BRINP3,negative
BSG,negative
BTBD11,negative
BTNL8,negative
BTNL9,negative
C19orf33,negative
C1QB,negative
C20orf85,negative
C2orf27A,negative
C2orf81,negative
C4orf33,negative
CA14,negative
CACNA1D,negative
CACNB2,negative
CACNG2,negative
CADPS,negative
CADPS2,negative
CAV1,negative
CBLN2,negative
CCDC138,negative
CCDC141,negative
CCDC15,negative
CCDC160,negative
CCDC170,negative
CCDC26,negative
CCDC33,negative
CCDC61,negative
CCL2,negative
CCNA2,negative
CCND1,negative
CD109,negative
CD44,negative
CD68,negative
CD83,negative
CD96,negative
CDCA2,negative
CDCA7L,negative
CDH2,negative
CDH20,negative
CDH22,negative
CDK1,negative
CDK5R1,negative
CDON,negative
CEBPA,negative
CENPE,negative
CENPF,negative
CENPI,negative
CENPL,negative
CENPU,negative
CEP295NL,negative
CHGB,negative
CHORDC1,negative
CHRM1,negative
CLDN5,negative
CLEC7A,negative
CLIC2,negative
CLIC4,negative
CLN6,negative
CLSPN,negative
CNGB1,negative
CNR1,negative
CNTN2,negative
COCH,negative
COL12A1,negative
COL24A1,negative
COL3A1,negative
COL4A1,negative
CPLX1,negative
CPNE2,negative
CPSF4,negative
CRACR2A,negative
CREBL2,negative
CRH,negative
CRHBP,negative
CRHR1,negative
CRTC1,negative
CRX,negative
CRYBB2,negative
CRYGD,negative
CSRP2,negative
CST3,negative
CTTNBP2,negative
CXCL14,negative
CXCR4,negative
CXXC1,negative
CYB5R1,negative
CYBB,negative
CYFIP1,negative
CYP51A1,negative
CYTIP,negative
CYYR1,negative
DAPK2,negative
DCLK1,negative
DDIT3,negative
DDX43,negative
DGKZ,negative
DIAPH3,negative
DIDO1,negative
DMRT3,negative
DNAAF1,negative
DNAJC21,negative
DNHD1,negative
DNM3,negative
DOK3,negative
DPYD,negative
DRAIC,negative
DTL,negative
DUXAP8,negative
E2F6,negative
ECE2,negative
EDA,negative
EDN1,negative
EDN3,negative
EFCC1,negative
EFNA2,negative
EFNB2,negative
EGFLAM,negative
EGR1,negative
EGR3,negative
EGR4,negative
ELAVL4,negative
ELK3,negative
ELK4,negative
ELL2,negative
ELMOD1,negative
ELOVL5,negative
ELOVL7,negative
EMP3,negative
ENHO,negative
ENO3,negative
ENTPD1-AS1,negative
ENTPD2,negative
EPDR1,negative
ERG,negative
ERRFI1,negative
ESCO2,negative
ESR2,negative
ETV1,negative
ETV7,negative
EZH2,negative
F2R,negative
FABP5,negative
FAM111B,negative
FAM153A,negative
FAM153B,negative
FAM178B,negative
FAM189A2,negative
FAM222A,negative
FAM81A,negative
FANCF,negative
FANCI,negative
FANK1,negative
FAP,negative
FARP2,negative
FAT4,negative
FBXL7,negative
FBXO34,negative
FGF14-AS2,negative
FGFR2,negative
FGGY,negative
FGL1,negative
FGR,negative
FHL2,negative
FHL5,negative
FLI1,negative
FLT1,negative
FMN2,negative
FOSL1,negative
FOXC2,negative
FOXCUT,negative
FOXL1,negative
FOXN3,negative
FOXQ1,negative
FREM1,negative
FUBP1,negative
GABPA,negative
GABPB1,negative
GABRA4,negative
GABRE,negative
GABRR2,negative
GAS2,negative
GATA1,negative
GATA3,negative
GCH1,negative
GDF5,negative
GINS1,negative
GJA1,negative
GLDN,negative
GLI1,negative
GLI2,negative
GLO1,negative
GLUL,negative
GMEB1,negative
GNAL,negative
GNB1L,negative
GNG12,negative
GNG2,negative
GPAT3,negative
GPATCH4,negative
GPC6,negative
GPCPD1,negative
GPD1,negative
GPR146,negative
GPR157,negative
GRID2,negative
GRIK1-AS1,negative
GRIK4,negative
GRPEL2-AS1,negative
GSN,negative
GTPBP8,negative
GUCY2F,negative
HBB,negative
HBP1,negative
HELLS,negative
HIC2,negative
HIST1H4B,negative
HIST2H2BF,negative
HIVEP3,negative
HK3,negative
HLA-F-AS1,negative
HMGA1,negative
HMGXB3,negative
HOOK1,negative
HOXA10,negative
HOXB2,negative
HOXB3,negative
HOXB4,negative
HRC,negative
HRH2,negative
HS3ST2,negative
HSF2BP,negative
HSF5,negative
HSPA4L,negative
HTR2C,negative
ID4,negative
IGF2BP3,negative
IGFBP7,negative
IGSF1,negative
IGSF21,negative
IKBIP,negative
IKZF1,negative
IKZF3,negative
IKZF4,negative
IL18,negative
INSIG1,negative
INSRR,negative
IRF8,negative
ISM1,negative
ITGA6,negative
JAG1,negative
JUNB,negative
KCNA4,negative
KCNG3,negative
KCNH8,negative
KCNIP1,negative
KCNIP4,negative
KCNJ3,negative
KCTD14,negative
KCTD8,negative
KDR,negative
KIF23,negative
KIF26B,negative
KIRREL3,negative
KL,negative
KLF16,negative
KLF2,negative
KLF6,negative
KLHL14,negative
KLHL29,negative
KLHL6,negative
KNTC1,negative
KRAS,negative
LAG3,negative
LAMC3,negative
LCORL,negative
LEPR,negative
LGR4,negative
LHFPL3,negative
LHX1,negative
LIFR,negative
LINC00298,negative
LINC00476,negative
LINC00640,negative
LINC00698,negative
LINC01013,negative
LINC01060,negative
LINC01139,negative
LINC01140,negative
LINC01258,negative
LINC01340,negative
LINC01572,negative
LINC01605,negative
LIPH,negative
LITAF,negative
LIX1,negative
LMCD1-AS1,negative
LMNB1,negative
LMNTD1,negative
LMO2,negative
LMO7,negative
LOXL1,negative
LRP8,negative
LRRC63,negative
LRRCC1,negative
LTF,negative
LY96,negative
MAGEE1,negative
MAP2,negative
MAP3K8,negative
MAP7,negative
MAPK8IP1,negative
MARCH11,negative
MASTL,negative
MAZ,negative
MBNL3,negative
MED21,negative
MEF2A,negative
MEIS1,negative
MEIS3,negative
MGAT4A,negative
MIOS,negative
MIR3681HG,negative
MIR4435-2HG,negative
MISP,negative
MLLT10,negative
MLPH,negative
MMP17,negative
MN1,negative
MNT,negative
MOB3B,negative
MROH2B,negative
MS4A4A,negative
MT1E,negative
MTMR8,negative
MUSK,negative
MYB,negative
MYC,negative
MYEF2,negative
MYH10,negative
MYO1E,negative
NABP1,negative
NALCN,negative
NAMPT,negative
NCBP2,negative
NDE1,negative
NECTIN1,negative
NEDD4,negative
NEIL3,negative
NEMP1,negative
NET1,negative
NEUROD2,negative
NFKB2,negative
NFKBIA,negative
NFYB,negative
NFYC,negative
NHLH1,negative
NHSL2,negative
NINJ2,negative
NNMT,negative
NOD1,negative
NOTCH4,negative
NPY,negative
NR2E1,negative
NR2F2,negative
NR4A3,negative
NR5A2,negative
NRG4,negative
NRK,negative
NTN1,negative
NXPH3,negative
OLAH,negative
OPRM1,negative
OR14I1,negative
OR2AG2,negative
OVOL1,negative
P4HA3,negative
PAK6,negative
PAMR1,negative
PAWR,negative
PBK,negative
PBX2,negative
PCAT19,negative
PCDH11X,negative
PCDH9,negative
PCDHGA7,negative
PCED1B,negative
PDE4C,negative
PDGFD,negative
PDLIM1,negative
PDLIM5,negative
PHLDA2,negative
PHLDB2,negative
PI16,negative
PIK3C3,negative
PIK3R5,negative
PKLR,negative
PLAGL1,negative
PLAU,negative
PLCH1,negative
PLCH2,negative
PLEKHF2,negative
PLG,negative
PLK4,negative
PNLDC1,negative
PNMA1,negative
PODXL,negative
PPARA,negative
PPARG,negative
PPFIBP2,negative
PPM1L,negative
PPP2R2A,negative
PRDM10,negative
PRDM11,negative
PRICKLE1,negative
PRKX,negative
PRR16,negative
PRRX2,negative
PRX,negative
PSG9,negative
PSMC3IP,negative
PTGDS,negative
PTGS1,negative
PTH1R,negative
PTPRE,negative
PYGO1,negative
QKI,negative
QRFPR,negative
RAB40B,negative
RAD54L,negative
RADIL,negative
RANBP17,negative
RAP2C-AS1,negative
RARA,negative
RASEF,negative
RBAK,negative
RBFOX2,negative
RBFOX3,negative
RBM47,negative
RBM8A,negative
RBPJ,negative
RBPMS,negative
RCAN1,negative
RCAN2,negative
RELA,negative
RELB,negative
RFPL1S,negative
RFX5,negative
RGPD4,negative
RGS5,negative
RGSL1,negative
RHOBTB1,negative
RILPL2,negative
RIMS3,negative
RIOK2,negative
RMST,negative
RNASET2,negative
RNF17,negative
RNF220,negative
RORA-AS1,negative
RRM2,negative
RUNDC3B,negative
RXRG,negative
SALL3,negative
SATB1-AS1,negative
SBF2-AS1,negative
SCG2,negative
SCML2,negative
SCN3B,negative
SEC22A,negative
SEMA3A,negative
SEMA6A,negative
SERPINA3,negative
SERPIND1,negative
SERPINE1,negative
SET,negative
SFMBT2,negative
SGO1,negative
SGPP1,negative
SH3BGR,negative
SH3BGRL3,negative
SH3BP1,negative
SH3BP4,negative
SHC4,negative
SHISA6,negative
SHISA8,negative
SIPA1L1,negative
SIX1,negative
SIX4,negative
SKAP1,negative
SLA,negative
SLC12A6,negative
SLC13A3,negative
SLC16A1,negative
SLC16A9,negative
SLC22A15,negative
SLC24A4,negative
SLC2A13,negative
SLC31A2,negative
SLC38A2,negative
SLC38A5,negative
SLC4A4,negative
SLC5A3,negative
SLC7A1,negative
SLC7A10,negative
SLC7A2,negative
SLC9B2,negative
SLIT2,negative
SLITRK5,negative
SLPI,negative
SMAD3,negative
SMAD9,negative
SMARCC1,negative
SMC4,negative
SMUG1,negative
SNAP25,negative
SNHG11,negative
SNTB1,negative
SOCS5,negative
SOCS6,negative
SOX1,negative
SOX11,negative
SOX9,negative
SP100,negative
SP3,negative
SP7,negative
SPAG6,negative
SPDYE2B,negative
SPOCK2,negative
SPOCK3,negative
SPON1,negative
SPRED1,negative
SPRED2,negative
SPTSSB,negative
SSH1,negative
ST6GALNAC1,negative
ST6GALNAC2,negative
STAT4,negative
STAT5A,negative
STC1,negative
STC2,negative
STEAP2,negative
STK24,negative
STK26,negative
STPG2,negative
STRN4,negative
STXBP6,negative
SULF1,negative
SV2B,negative
SYCE1,negative
SYNDIG1,negative
SYNGR3,negative
SYPL1,negative
TAF1A,negative
TAGLN2,negative
TAL1,negative
TBC1D10C,negative
TBL1X,negative
TBX18,negative
TBX2,negative
TCF3,negative
TDRD1,negative
TDRD15,negative
TEAD3,negative
TEAD4,negative
TEKT3,negative
TFAP2A,negative
TFAP2D,negative
TFDP1,negative
TGFA,negative
TGIF1,negative
TGM2,negative
THBS1,negative
THEMIS,negative
THOC2,negative
THSD7B,negative
TIAM1,negative
TIE1,negative
TIMP1,negative
TLE4,negative
TMEM100,negative
TMEM150C,negative
TMEM30B,negative
TMEM71,negative
TNFAIP2,negative
TNFRSF19,negative
TNFSF9,negative
TOX,negative
TP63,negative
TRIM28,negative
TRIP10,negative
TRMO,negative
TRPV4,negative
TSC22D3,negative
TSHZ2,negative
TSNAX,negative
TSPAN12,negative
TTLL7,negative
TUBB2B,negative
TXK,negative
UBP1,negative
UGT8,negative
UNC13B,negative
UPK1B,negative
USP53,negative
UTP18,negative
VENTX,negative
VIPR2,negative
VPS37A,negative
VRK2,negative
VSTM4,negative
VWA5B2,negative
VWF,negative
WDR17,negative
WDR66,negative
WDR76,negative
WHRN,negative
WNT5B,negative
WRNIP1,negative
XRCC2,negative
ZBED5,negative
ZBP1,negative
ZBTB10,negative
ZBTB11,negative
ZBTB17,negative
ZBTB26,negative
ZBTB46-AS1,negative
ZDHHC5,negative
ZEB2,negative
ZFP2,negative
ZFP36L2,negative
ZFP62,negative
ZFP64,negative
ZFP91,negative
ZFP92,negative
ZFPM2,negative
ZHX1,negative
ZHX2,negative
ZKSCAN4,negative
ZKSCAN5,negative
ZNF112,negative
ZNF134,negative
ZNF142,negative
ZNF143,negative
ZNF16,negative
ZNF160,negative
ZNF184,negative
ZNF195,negative
ZNF202,negative
ZNF219,negative
ZNF253,negative
ZNF267,negative
ZNF274,negative
ZNF284,negative
ZNF285,negative
ZNF326,negative
ZNF343,negative
ZNF35,negative
ZNF354A,negative
ZNF394,negative
ZNF398,negative
ZNF408,negative
ZNF418,negative
ZNF451,negative
ZNF468,negative
ZNF470,negative
ZNF503,negative
ZNF507,negative
ZNF512,negative
ZNF513,negative
ZNF516,negative
ZNF548,negative
ZNF552,negative
ZNF563,negative
ZNF571,negative
ZNF574,negative
ZNF587,negative
ZNF592,negative
ZNF596,negative
ZNF600,negative
ZNF655,negative
ZNF668,negative
ZNF681,negative
ZNF683,negative
ZNF696,negative
ZNF697,negative
ZNF699,negative
ZNF707,negative
ZNF708,negative
ZNF713,negative
ZNF726,negative
ZNF730,negative
ZNF74,negative
ZNF765,negative
ZNF774,negative
ZNF787,negative
ZNF799,negative
ZNF800,negative
ZNF813,negative
ZNF827,negative
ZNF841,negative
ZNF845,negative
ZNF853,negative
ZNF891,negative
ZSCAN20,negative
ZSCAN26,negative
ZSCAN5A,negative
ZSWIM5,negative
ZWINT,negative
