gene,label
CTNNB1,negative
CUX1,negative
CX3CR1,negative
CXXC5,negative
CYBRD1,negative
CYSLTR2,negative
CYTIP,negative
DLX2,negative
DLX5,negative
DLX6-AS1,negative
DOCK10,negative
DOCK8,negative
DSE,negative
DUSP10,negative
E2F5,negative
EBF1,negative
ECE2,negative
EFCAB2,negative
EGFR,negative
ELFN1,negative
EMCN,negative
EMX2,negative
EN2,negative
ENG,negative
ENTPD1,negative
EPAS1,negative
EPHA3,negative
EPS8,negative
ERBIN,negative
ESRP2,negative
ETV1,negative
ETV5,negative
EYA4,negative
F3,negative
FAM13C,negative
FBXL7,negative
FGD2,negative
FIGLA,negative
FKBP5,negative
FLI1,negative
FLT1,negative
FMO2,negative
FMO4,negative
FN1,negative
FOXJ3,negative
FOXL1,negative
FOXO3,negative
FOXP1,negative
FOXP2,negative
FREM2,negative
GAB3,negative
GATA4,negative
GIMAP4,negative
GIMAP8,negative
GLI1,negative
GNAO1,negative
GNG12-AS1,negative
GNG4,negative
GNG7,negative
GPR149,negative
GPR63,negative
GPRC5B,negative
GRIA4,negative
GRID2,negative
GRIP2,negative
GULP1,negative
HAPLN1,negative
HCRTR2,negative
HEG1,negative
HFM1,negative
HOXA6,negative
HSPA8,negative
HUNK,negative
IFI16,negative
IFI44L,negative
IGF2BP3,negative
IGFBP7,negative
IKZF1,negative
IL18,negative
IL18R1,negative
IL7R,negative
INPP5D,negative
IQGAP2,negative
IRAK3,negative
ISM1,negative
ITGA1,negative
ITGAM,negative
ITGB5,negative
ITIH5,negative
ITM2A,negative
JUN,negative
KCNH8,negative
KCNIP1,negative
KCNMB4,negative
KCNQ3,negative
KCNS3,negative
KDM4C,negative
KIT,negative
KLF16,negative
KLF5,negative
KMT2A,negative
LAMP5,negative
LAPTM5,negative
LHX8,negative
LILRA6,negative
LINC00354,negative
LINC00558,negative
LINC01006,negative
LINC01060,negative
LITAF,negative
LMO2,negative
LMX1B,negative
LPAR6,negative
LRP4,negative
LY75,negative
LY86,negative
LYN,negative
MAF,negative
MAGI3,negative
MAML3,negative
MARCH1,negative
MID1,negative
MMRN1,negative
MNDA,negative
MPPED1,negative
MPPED2,negative
MRC1,negative
MS4A6A,negative
MX2,negative
MYB,negative
MYO10,negative
NCKAP1L,negative
NCOR1,negative
NID1,negative
NKAIN3,negative
NKX6-1,negative
NLRP1,negative
NOSTRIN,negative
NR1D2,negative
NR2E1,negative
NR4A1,negative
NR6A1,negative
NRP1,negative
NWD2,negative
OLIG1,negative
OSMR,negative
P2RY12,negative
PALD1,negative
PAQR5,negative
PARD3,negative
PARP12,negative
PARP14,negative
PCDH11Y,negative
PDE3A,negative
PDGFD,negative
PDGFRA,negative
PDLIM5,negative
PDZRN3,negative
PEX5L,negative
PGM5,negative
PGR,negative
PHF21B,negative
PIK3R5,negative
PKIA,negative
PKIB,negative
PKP2,negative
PLAGL1,negative
PLCE1,negative
PLP1,negative
POU2F1,negative
PPARA,negative
PPP1R1C,negative
PRDM1,negative
PROX1,negative
PRRG1,negative
PRRT4,negative
PTGER3,negative
PTGS1,negative
PTN,negative
PTPN13,negative
PXDC1,negative
QKI,negative
RAB3IP,negative
RAD21,negative
RAI14,negative
RBM3,negative
RBPJ,negative
RGS12,negative
RHOBTB1,negative
RNF138,negative
RNF43,negative
ROBO2,negative
ROR2,negative
RREB1,negative
SAMD9L,negative
SATB1,negative
SCRT2,negative
SEMA6D,negative
SETBP1,negative
SFRP1,negative
SFTA3,negative
SGCG,negative
SH3TC1,negative
SIGLEC8,negative
SIRPD,negative
SLC18A1,negative
SLC7A2,negative
SLC9A2,negative
SLC9A9,negative
SLCO2B1,negative
SLCO5A1,negative
SLFN12L,negative
SMAD2,negative
SMAD5,negative
SMAD6,negative
SNCAIP,negative
SNTB1,negative
SOST,negative
SOX1,negative
SOX13,negative
SOX6,negative
SOX9,negative
SP100,negative
SP9,negative
SPAG16,negative
SPI1,negative
SPP1,negative
ST5,negative
ST6GALNAC1,negative
STARD8,negative
SUCNR1,negative
SVIL,negative
SYK,negative
SYNPR,negative
TAGLN2,negative
TAL1,negative
TBC1D1,negative
TBX18,negative
TBX3,negative
TBXAS1,negative
TGFBR2,negative
THRB,negative
THRB-AS1,negative
TLR2,negative
TMCC3,negative
TMEFF2,negative
TMEM139,negative
TMEM150C,negative
TMEM156,negative
TMTC2,negative
TOX3,negative
TRIM38,negative
TRIM49B,negative
TSC22D1,negative
TSHR,negative
VSIG4,negative
VWC2,negative
VWF,negative
WNT16,negative
XAF1,negative
YAP1,negative
YWHAZ,negative
ZBTB16,negative
ZFP30,negative
ZFX,negative
ZIC2,negative
ZIC5,negative
ZNF136,negative
ZNF217,negative
ZNF440,negative
ZNF532,negative
ZNF536,negative
ZNF574,negative
ZNF639,negative
ZNF644,negative
ZNF77,negative
ZNF891,negative
