gene,label
JAM3,negative
JUND,negative
KANK2,negative
KCNJ6,negative
KCNK13,negative
KIF6,negative
KIFC3,negative
KLF4,negative
KLF5,negative
KLHDC8A,negative
KLHL1,negative
KLHL13,negative
KLHL2,negative
KLHL8,negative
LDB2,negative
LGI3,negative
LHFPL2,negative
LHX4,negative
LHX6,negative
LIMCH1,negative
LINC00836,negative
LINC01090,negative
LINC01117,negative
LINC01411,negative
LINC01524,negative
LSM2,negative
LSM6,negative
MAGED4,negative
MAGEF1,negative
MAGIX,negative
MAP7D2,negative
MARCH3,negative
MCTP2,negative
MEF2B,negative
METTL7B,negative
MGAT4C,negative
MKX,negative
MOGAT1,negative
MSX1,negative
MTMR2,negative
NANOS1,negative
NCOA2,negative
NET1,negative
NEURL1B,negative
NEURL3,negative
NEUROD2,negative
NFATC4,negative
NFYA,negative
NIFK-AS1,negative
NOS1AP,negative
NR2F1-AS1,negative
NUMBL,negative
PALD1,negative
PBX3,negative
PCOLCE2,negative
PCSK2,negative
PDE1A,negative
PDGFD,negative
PHLDB2,negative
PKD1L1,negative
PLAG1,negative
PLCE1-AS2,negative
POLA2,negative
PRDM10,negative
PROS1,negative
PTH2R,negative
RABEP2,negative
RALYL,negative
RDH10,negative
REL,negative
RFX1,negative
RGS14,negative
RMND5A,negative
RPS13,negative
RSPH3,negative
RTN4RL1,negative
RTTN,negative
SCART1,negative
SGK1,negative
SGPP1,negative
SLA,negative
SLC35F3,negative
SLC6A9,negative
SLF1,negative
SMAD2,negative
SMAD4,negative
SMCO4,negative
SNTG2,negative
SNX10,negative
SORBS1,negative
SOX17,negative
SOX18,negative
SP1,negative
SP7,negative
SPATS2,negative
SPDEF,negative
SPHK1,negative
SRBD1,negative
SSTR2,negative
ST6GAL1,negative
STAT1,negative
STAT2,negative
SYCE2,negative
SYK,negative
SYNPO,negative
TBC1D8,negative
TEAD3,negative
TLR3,negative
TM4SF20,negative
TMC3-AS1,negative
TMEM123,negative
TMEM196,negative
TMEM220-AS1,negative
TMSB10,negative
TMTC4,negative
TOM1L1,negative
TPRX1,negative
TRABD2A,negative
TRERF1,negative
TRIB3,negative
TRIM62,negative
UACA,negative
UNC13C,negative
USP6NL,negative
VEGFC,negative
WWC2,negative
XG,negative
YAP1,negative
YWHAZ,negative
ZBTB14,negative
ZBTB45,negative
ZFP30,negative
ZFPM1,negative
ZHX1,negative
ZNF138,negative
ZNF205,negative
ZNF232,negative
ZNF407,negative
ZNF423,negative
ZNF490,negative
ZNF585B,negative
ZNF611,negative
ZNF618,negative
ZNF728,negative
ZNF821,negative
ZNF841,negative
