gene,label
PLXNA4,positive
POU3F3,positive
POU6F1,positive
PPP1R10,positive
PRDM16,positive
PRKD1,positive
RALYL,positive
RAP1A,positive
RAP1GDS1,positive
RARG,positive
RBPJ,positive
RFX3,positive
RFX4,positive
RYR2,positive
SALL1,positive
SATB2,positive
SCN8A,positive
SCN9A,positive
SEMA4A,positive
SFMBT2,positive
SGCZ,positive
SGMS1,positive
SIM1,positive
SLC22A15,positive
SLC24A3,positive
SLITRK3,positive
SMAD1,positive
SMAD5,positive
SMURF1,positive
SOX5,positive
SPATS2L,positive
SPSB4,positive
STAT5B,positive
STAU2,positive
STMN2,positive
STMN4,positive
STXBP6,positive
SYT1,positive
TBL1XR1,positive
TCERG1L,positive
TCF12,positive
TCF7L2,positive
TEAD1,positive
TICAM2,positive
TMEM178A,positive
TMOD1,positive
TMTC2,positive
TPM3,positive
TRPM3,positive
UGP2,positive
USP54,positive
VAX1,positive
VSNL1,positive
VSTM2A-OT1,positive
ZBTB20,positive
ZBTB21,positive
ZFY,positive
ZIC2,positive
ZMYND8,positive
ZNF148,positive
ZNF384,positive
ZNF451,positive
ZNF532,positive
ZNF644,positive
ZNF704,positive
ACTB,positive
ACTL6B,positive
ACY1,positive
ADGRL1,positive
ADSL,positive
AFF2,positive
AGO2,positive
AHDC1,positive
AHI1,positive
ALDH1A3,positive
ALDH5A1,positive
ALG6,positive
ABCE1,positive
ANK3,positive
ANKRD11,positive
ANKRD17,positive
ANKS1B,positive
AP1S2,positive
AP2S1,positive
ARHGEF9,positive
ARID1B,positive
ARID2,positive
ANP32A,positive
ARF3,positive
ASH1L,positive
ASXL3,positive
ATP1A1,positive
ATP1A3,positive
ATP2B1,positive
ATRX,positive
BAZ2B,positive
BCKDK,positive
BCL11A,positive
BCORL1,positive
BICRA,positive
BRAF,positive
BRSK2,positive
BRWD3,positive
C12orf57,positive
CACNA1A,positive
CACNA1C,positive
CACNA1E,positive
CACNA2D3,positive
CAMK2A,positive
CAMK2B,positive
CAPRIN1,positive
CASK,positive
CASZ1,positive
CCNK,positive
CAMTA2,positive
CDK13,positive
CDK8,positive
CDKL5,positive
CELF4,positive
CEP290,positive
CHAMP1,positive
CHD1,positive
CHD3,positive
CHD7,positive
CHD8,positive
CHKB,positive
CIC,positive
CLCN4,positive
CNKSR2,positive
CNOT1,positive
CNOT3,positive
CORO1A,positive
CREBBP,positive
CPSF7,positive
CSDE1,positive
CSNK1G1,positive
CSNK2A1,positive
CSNK2B,positive
CTCF,positive
CTNNA2,positive
CTR9,positive
CUL3,positive
CYP27A1,positive
DDX23,positive
DDX3X,positive
DEAF1,positive
DEPDC5,positive
DHCR7,positive
DHX30,positive
DIP2A,positive
DLG4,positive
DLL1,positive
DMD,positive
DMPK,positive
DNMT3A,positive
DOLK,positive
DPYSL2,positive
DSCAM,positive
DYNC1H1,positive
DYRK1A,positive
EBF3,positive
EEF1A2,positive
EHMT1,positive
EIF3G,positive
ELAVL3,positive
ELP2,positive
EP300,positive
FBRSL1,positive
FBXO11,positive
FGF13,positive
FMR1,positive
FOXG1,positive
FOXP2,positive
FRMPD4,positive
GABBR2,positive
GABRA3,positive
GABRB2,positive
GABRB3,positive
GALNT2,positive
GATM,positive
GFAP,positive
GIGYF1,positive
GIGYF2,positive
GNAI1,positive
GNB2,positive
GRIA2,positive
GRIA3,positive
GRIN1,positive
GRIN2A,positive
H1-4,positive
H4C11,positive
H4C3,positive
H4C5,positive
HCFC1,positive
HDAC4,positive
HDAC8,positive
HDLBP,positive
HECTD4,positive
HEPACAM,positive
HERC1,positive
HERC2,positive
HNRNPD,positive
HNRNPH2,positive
HNRNPK,positive
HNRNPR,positive
HNRNPU,positive
HNRNPUL2,positive
HOXA1,positive
HRAS,positive
HUWE1,positive
INTS1,positive
IQSEC2,positive
IRF2BPL,positive
KANSL1,positive
KAT6A,positive
KATNAL2,positive
KCNB1,positive
KCNQ3,positive
KDM3B,positive
KDM5B,positive
KDM5C,positive
KDM6B,positive
KIAA0232,positive
KIF1A,positive
KIF5C,positive
KDM2B,positive
KLHL20,positive
KMT2C,positive
KMT2E,positive
KMT5B,positive
KPTN,positive
LDB1,positive
LNPK,positive
LRRC4C,positive
LZTR1,positive
MAGEL2,positive
MAP1A,positive
MBD5,positive
MBOAT7,positive
MECP2,positive
MED12L,positive
MED13,positive
MED13L,positive
MEF2C,positive
MKX,positive
MSL3,positive
MSX2,positive
MTOR,positive
MYT1L,positive
NAA15,positive
NACC1,positive
NBEA,positive
NCKAP1,positive
MYCBP2,positive
NCOA1,positive
NEXMIF,positive
NF1,positive
NFIX,positive
NIPBL,positive
NLGN2,positive
NLGN3,positive
NOVA2,positive
NR3C2,positive
NR4A2,positive
NRXN1,positive
NRXN3,positive
NSD1,positive
NSD2,positive
NTNG1,positive
NTNG2,positive
NTRK2,positive
NUP155,positive
OCRL,positive
PABPC1,positive
PACS1,positive
PACS2,positive
PAH,positive
PAK1,positive
PAX5,positive
PCCA,positive
PCCB,positive
PCDH19,positive
PDZD8,positive
PHF12,positive
PHF2,positive
PHF3,positive
PHF8,positive
PHIP,positive
PIK3R2,positive
PJA1,positive
POGZ,positive
POLR2A,positive
POLR3A,positive
POMGNT1,positive
PPM1D,positive
PPP1R9B,positive
PPP2CA,positive
PPP2R5D,positive
PPP3CA,positive
PPP5C,positive
PRODH,positive
PRPF8,positive
PRR12,positive
PSMD12,positive
PTCHD1,positive
PTEN,positive
PRR14L,positive
PSMD11,positive
PSMD6,positive
PTK7,positive
PTPN11,positive
PTPN4,positive
RAC1,positive
RAI1,positive
RALA,positive
RALGAPB,positive
RELN,positive
RERE,positive
RFX7,positive
RHEB,positive
RIMS1,positive
RIMS2,positive
RLIM,positive
RNF135,positive
RORA,positive
RORB,positive
RPS6KA3,positive
RSRC1,positive
RUNX1T1,positive
SATB1,positive
SCAF4,positive
SCN1A,positive
SCN2A,positive
RAD21,positive
SETBP1,positive
SETD1A,positive
SETD1B,positive
SETD2,positive
SETD5,positive
SGSH,positive
SHANK2,positive
SHANK3,positive
SIK1,positive
SIN3A,positive
SIN3B,positive
SKI,positive
SLC45A1,positive
SLC6A1,positive
SLC9A6,positive
SLITRK2,positive
SMARCA2,positive
SMARCA4,positive
SMARCC2,positive
SMC1A,positive
SMC3,positive
SNX14,positive
SON,positive
SOS2,positive
SOX6,positive
SPAST,positive
SPTBN1,positive
SRCAP,positive
SRPRA,positive
SRRM2,positive
STAG1,positive
STXBP1,positive
SUPT16H,positive
SYN1,positive
SYNGAP1,positive
TAF1,positive
TAF4,positive
TANC2,positive
TAOK1,positive
TBC1D23,positive
TBCK,positive
TBR1,positive
TBX1,positive
TCF20,positive
TBCEL,positive
TCEAL1,positive
TCF4,positive
TEK,positive
TET3,positive
TFE3,positive
TLK2,positive
TM4SF20,positive
TM9SF4,positive
TRAF7,positive
TRAPPC6B,positive
TLE3,positive
TRIM23,positive
TRIO,positive
TRIP12,positive
TRRAP,positive
TSC1,positive
TSC2,positive
TSHZ3,positive
TTI2,positive
TTN,positive
UBE3A,positive
TSHZ1,positive
UBAP2L,positive
UNC13A,positive
UPF3B,positive
USP7,positive
USP9X,positive
VAMP2,positive
VEZF1,positive
VPS13B,positive
WAC,positive
WASF1,positive
WDFY3,positive
WDR26,positive
XPC,positive
YWHAG,positive
YY1,positive
ZBTB7A,positive
UBR1,positive
WDR5,positive
ZMIZ1,positive
ZMYM2,positive
ZNF292,positive
ZNF462,positive
ZSWIM6,positive
ABCG2,negative
ABL1,negative
ACTA2,negative
ADAD1,negative
ADAM28,negative
ADAMTS9,negative
ADCY4,negative
ADGRF5,negative
ADGRG2,negative
ADGRL4,negative
ADRA1B,negative
AIRE,negative
ALK,negative
ALOX5,negative
ALPL,negative
ALX4,negative
ANKRD22,negative
APBB1IP,negative
AQP4,negative
ARHGAP11B,negative
ARHGAP15,negative
ARHGAP6,negative
ARHGDIB,negative
ARHGEF3,negative
ARID5A,negative
ARL4C,negative
ASNS,negative
ASPM,negative
ATP10A,negative
ATP13A5-AS1,negative
ATP8B4,negative
B3GNT5,negative
BAALC-AS1,negative
BACH2,negative
BFSP2,negative
BHLHE22,negative
BIN2,negative
BLNK,negative
BNC2,negative
BOLL,negative
BTK,negative
BTNL9,negative
BUB1B,negative
C12orf75,negative
C22orf34,negative
C2CD4A,negative
C2orf83,negative
C4BPB,negative
C7,negative
CA4,negative
CACNB2,negative
CALN1,negative
CARD11,negative
CARF,negative
CASP4,negative
CCDC26,negative
CCDC88C,negative
CCR1,negative
CD2,negative
CD4,negative
CD84,negative
CD86,negative
CDCA2,negative
CDK1,negative
CEBPA,negative
CENPBD1,negative
CENPF,negative
CENPK,negative
CEP55,negative
CFAP47,negative
CFL1,negative
CHI3L1,negative
CLDN5,negative
CLEC1A,negative
CLECL1,negative
CMKLR1,negative
CNBD1,negative
CPA6,negative
CPED1,negative
CREB3,negative
CREM,negative
CRISPLD1,negative
CSF1R,negative
CSF3R,negative
CXCL10,negative
CXCL11,negative
CXCL13,negative
CYFIP1,negative
CYSLTR1,negative
CYTH4,negative
CYTL1,negative
CYYR1,negative
DDR2,negative
DDX39B-AS1,negative
DDX58,negative
DDX60L,negative
DENND3,negative
DES,negative
DHRS9,negative
DLGAP1-AS2,negative
DLL4,negative
DMBX1,negative
DMC1,negative
E2F2,negative
E2F3,negative
E2F7,negative
EBF1,negative
EBI3,negative
EDA,negative
ELK3,negative
ELK4,negative
ELOVL7,negative
EMCN,negative
EN2,negative
EOMES,negative
EPCAM,negative
EPSTI1,negative
ESR2,negative
ETS1,negative
ETV7,negative
EXO1,negative
EXO5,negative
FAM111B,negative
FAM177B,negative
FAM222A,negative
FAM83D,negative
FBLN1,negative
FBLN5,negative
FBN2,negative
FCGBP,negative
FGD2,negative
FGD3,negative
FGD5,negative
FGR,negative
FIZ1,negative
FLT1,negative
FMNL3,negative
FN1,negative
FOXD4L3,negative
FOXF1,negative
FOXF2,negative
FOXH1,negative
FOXJ1,negative
FOXK1,negative
GAB3,negative
GALNT10,negative
GARS,negative
GATAD2A,negative
GBP5,negative
GCNT2,negative
GFRA1,negative
GJA1,negative
GJB3,negative
GLIS2,negative
GLIS3,negative
GNA14,negative
GRK5,negative
GTPBP8,negative
GTSE1,negative
GZMA,negative
H2AFZ,negative
HAS2,negative
HCLS1,negative
HIC1,negative
HMGB1,negative
HMGXB4,negative
HMMR,negative
HNF4A,negative
HOXD8,negative
HPGDS,negative
HS3ST3B1,negative
HSPA6,negative
ID3,negative
ID4,negative
IER3,negative
IFIT1,negative
IFIT3,negative
IGFBP7,negative
IKZF1,negative
IKZF3,negative
IL15RA,negative
IL18,negative
IL18R1,negative
IL18RAP,negative
IL1B,negative
ING3,negative
INPP5D,negative
IQGAP3,negative
IRAK3,negative
IRF1,negative
IRF5,negative
IRF7,negative
IRF8,negative
IRX3,negative
ITGA1,negative
ITGAM,negative
ITGAX,negative
ITGB1,negative
ITK,negative
IZUMO2,negative
KCND3,negative
KCNG4,negative
KCNIP1,negative
KCNK13,negative
KCNMA1,negative
KCNQ1,negative
KEL,negative
KIF14,negative
KLF10,negative
KLF13,negative
KLF3-AS1,negative
KLF8,negative
KLHL6,negative
KYNU,negative
LAT2,negative
LCP1,negative
LCP2,negative
LDLR,negative
LHX2,negative
LHX5,negative
LILRB1,negative
LILRB4,negative
LINC00276,negative
LINC00840,negative
LINC00841,negative
LINC00892,negative
LINC00939,negative
LINC00968,negative
LINC01237,negative
LINC01397,negative
LINC01483,negative
LINC01491,negative
LINC01503,negative
LINC01507,negative
LMO1,negative
LMX1A,negative
LPAR5,negative
LPCAT2,negative
LRMP,negative
LRP4-AS1,negative
LRRK2,negative
LRRN2,negative
LY6E,negative
LY86,negative
LYL1,negative
LYST,negative
MAF,negative
MAK,negative
MAPRE2,negative
MARCH3,negative
MIOS,negative
MIR503HG,negative
MKI67,negative
MLKL,negative
MMD2,negative
MMRN1,negative
MNDA,negative
MNX1,negative
MOB1B,negative
MORC4,negative
MPZL2,negative
MRC1,negative
MROH2B,negative
MSC,negative
MSMO1,negative
MX1,negative
MXD1,negative
MYBL1,negative
MYCL,negative
MYCN,negative
MYEF2,negative
NAP1L1,negative
NCKAP1L,negative
NCOA7-AS1,negative
NCOR2,negative
NEIL3,negative
NELFB,negative
NEUROG1,negative
NFKB2,negative
NFKBIA,negative
NLRP1,negative
NPTX1,negative
NR2F2,negative
NR5A2,negative
NUCB1,negative
OASL,negative
OR52N5,negative
OVOL1,negative
P2RY12,negative
P4HA2,negative
PALD1,negative
PARP14,negative
PAX2,negative
PCAT19,negative
PCSK6,negative
PDLIM1,negative
PIK3AP1,negative
PIK3R5,negative
PIK3R6,negative
PIRT,negative
PKNOX2,negative
PLEK,negative
PLEKHH2,negative
PLXDC2,negative
PRKCH,negative
PRRX2,negative
PTAFR,negative
PTF1A,negative
PTPRC,negative
RAC2,negative
RADIL,negative
RAMP3,negative
RBM47,negative
RDH10,negative
RELB,negative
RFXAP,negative
RGS10,negative
RHBDF2,negative
RHOH,negative
RNF144B,negative
RPS6KA1,negative
RREB1,negative
RSAD2,negative
RUFY3,negative
RUNX1,negative
RUNX2,negative
S100Z,negative
SAMSN1,negative
SCIN,negative
SEMA6D,negative
SERPINB2,negative
SERPINE2,negative
SGPP2,negative
SH2D4B,negative
SH3BGR,negative
SH3TC1,negative
SIGLEC10,negative
SIGLEC11,negative
SIRPB2,negative
SLA,negative
SLC18A1,negative
SLC2A5,negative
SLC4A7,negative
SLC4A8,negative
SLCO2B1,negative
SLCO4A1,negative
SLFN12L,negative
SMAD3,negative
SMAD6,negative
SMAP2,negative
SOCS3,negative
SOX1,negative
SP100,negative
SPATA6L,negative
SPI1,negative
SRGAP2,negative
SRGAP2C,negative
ST6GALNAC6,negative
STAB1,negative
STAT1,negative
STAT3,negative
STRA6,negative
SULF1,negative
SUSD3,negative
SYK,negative
SYTL3,negative
TAB2,negative
TAL1,negative
TANC1,negative
TARID,negative
TBPL1,negative
TBX3,negative
TBXAS1,negative
TCEAL6,negative
TEAD4,negative
TFAP2C,negative
TFEC,negative
TLR1,negative
TLR10,negative
TLR2,negative
TLR5,negative
TLR6,negative
TLR7,negative
TMC8,negative
TMEM100,negative
TMEM156,negative
TMEM37,negative
TMIGD3,negative
TNF,negative
TNFRSF10A,negative
TNFRSF10D,negative
TNFRSF1B,negative
TNFSF10,negative
TOP2A,negative
TOPORS,negative
TPPP,negative
TRAF3IP3,negative
TRAT1,negative
TRIM38,negative
TRIP10,negative
TRPM1,negative
TUBB3,negative
TYMSOS,negative
UBTF,negative
USF1,negative
VAV1,negative
VIM,negative
VSX2,negative
VWF,negative
WARS,negative
WIPF1,negative
XACT,negative
XAF1,negative
YY2,negative
ZC3HAV1,negative
ZEB1,negative
ZFP30,negative
ZIC3,negative
ZIC4,negative
ZNF124,negative
ZNF232,negative
ZNF282,negative
ZNF324B,negative
ZNF365,negative
ZNF366,negative
ZNF396,negative
ZNF492,negative
ZNF57,negative
ZNF607,negative
ZNF652,negative
ZNF766,negative
ZNF783,negative
ZNF99,negative
ZSCAN16,negative
ZSCAN4,negative
ZSWIM1,negative
