gene,label
PLCB4,positive
PLCG1-AS1,positive
PLEKHA6,positive
POU6F1,positive
PPP1R9A,positive
PRKCQ,positive
PTPRD,positive
PTPRF,positive
PTPRJ,positive
RALA,positive
RAP1GDS1,positive
RARB,positive
RCL1,positive
RERE,positive
RUNX1T1,positive
RYR2,positive
SCD5,positive
SERPINI1,positive
SERTAD2,positive
SGCD,positive
SGMS1,positive
SLC2A13,positive
SLC8A2,positive
SLIT1,positive
SNTB1,positive
SP1,positive
ST6GAL2,positive
SV2C,positive
TBL1XR1,positive
TC2N,positive
TENM2,positive
TENM4,positive
TLL1,positive
TNIK,positive
TRPC1,positive
TSC22D1,positive
UBE2E2,positive
UBE2E3,positive
UPK2,positive
VOPP1,positive
WDFY3,positive
WDFY3-AS2,positive
WDSUB1,positive
XKR6,positive
XKR7,positive
XYLT1,positive
YWHAB,positive
ZBTB20,positive
ZBTB7A,positive
ZFHX4,positive
ZKSCAN3,positive
ZNF624,positive
ZNF644,positive
ZNF667,positive
ZNF704,positive
ZNF84,positive
ZSCAN9,positive
ADCY2,positive
ADD3,positive
GRK3,positive
ANK3,positive
BDNF,positive
CACNA1C,positive
CACNA1D,positive
CD47,positive
AKR1C4,positive
COMT,positive
NCAN,positive
DRD1,positive
DRD5,positive
GAD1,positive
GAD2,positive
GRIK2,positive
GRIN2A,positive
NR3C1,positive
GSK3A,positive
GSK3B,positive
HTR2A,positive
INS,positive
ITIH1,positive
MTHFR,positive
NDUFV2,positive
NTRK1,positive
PC,positive
SERPINA1,positive
POMC,positive
POU3F2,positive
RELN,positive
PVALB,positive
RPS6KA2,positive
S100B,positive
SCN2A,positive
SLC5A3,positive
SLC6A4,positive
SNAP25,positive
SP4,positive
SRPK2,positive
STK4,positive
TAC1,positive
TACR1,positive
TRPC3,positive
TRPM2,positive
TSHB,positive
FADS2,positive
ZNF592,positive
TRANK1,positive
HDAC5,positive
CPLX2,positive
CPLX1,positive
NTNG1,positive
SHANK2,positive
RIMS1,positive
SSBP2,positive
PLEKHO1,positive
MRPS33,positive
ZCCHC2,positive
PACS1,positive
FSTL5,positive
STARD9,positive
LMAN2L,positive
NTNG2,positive
DIXDC1,positive
THSD7A,positive
AAGAB,negative
ABCB4,negative
ABHD12,negative
ABI2,negative
ACP7,negative
ACTA2,negative
ACTR6,negative
ACVR2A,negative
ACYP2,negative
ADAM15,negative
ADAMTS10,negative
ADAMTS7,negative
ADARB2,negative
ADCY3,negative
ADGRD1,negative
ADGRL3,negative
ADGRV1,negative
ADH5,negative
ADK,negative
ADNP2,negative
AFAP1,negative
AGAP1,negative
AHCTF1,negative
AHCYL2,negative
AHR,negative
AIRE,negative
AKR1C3,negative
ALCAM,negative
ALDH1A1,negative
ALDH1A2,negative
ALG8,negative
ALK,negative
ALX1,negative
AMER2,negative
AMMECR1,negative
ANGPT1,negative
ANGPT4,negative
ANKEF1,negative
ANKRD24,negative
ANKRD50,negative
ANKRD65,negative
ANO1,negative
ANOS1,negative
ANPEP,negative
ANXA11,negative
ANXA2,negative
APBA1,negative
APCDD1,negative
APEX2,negative
APOBEC3A,negative
AQP4,negative
ARHGAP10,negative
ARHGAP24,negative
ARHGAP5,negative
ARHGAP6,negative
ARHGEF12,negative
ARHGEF4,negative
ARID1A,negative
ARID3B,negative
ARID5B,negative
ARL17B,negative
ARMC2,negative
ARNT,negative
ARNTL,negative
ART3,negative
ASB1,negative
ASCL1,negative
ASH2L,negative
ASPN,negative
ASXL3,negative
ATF1,negative
ATF5,negative
ATF7,negative
ATG10,negative
ATP1B3,negative
ATP2B1,negative
B3GALT2,negative
BACH2,negative
BAIAP2L1,negative
BBX,negative
BCAM,negative
BCAR3,negative
BCHE,negative
BCL3,negative
BCL6B,negative
BEX5,negative
BGN,negative
BHLHE41,negative
BICC1,negative
BICD2,negative
BLMH,negative
BMPER,negative
BMPR1A,negative
BMPR1B,negative
BMT2,negative
BNC2,negative
BPTF,negative
BRD3,negative
BRF2,negative
BTLA,negative
BUD31,negative
C11orf74,negative
C11orf87,negative
C12orf45,negative
C12orf75,negative
C16orf46,negative
C18orf32,negative
C19orf48,negative
C1orf61,negative
C1RL,negative
C1S,negative
C21orf91-OT1,negative
C2CD5,negative
C2orf27A,negative
C2orf73,negative
C3orf38,negative
C3orf70,negative
C5orf66,negative
CACHD1,negative
CALM1,negative
CAP1,negative
CAPS2,negative
CASC15,negative
CASC2,negative
CASQ2,negative
CAV2,negative
CBFA2T2,negative
CBLB,negative
CBR1,negative
CC2D2A,negative
CCDC154,negative
CCDC169,negative
CCDC181,negative
CCDC25,negative
CCDC34,negative
CCDC39,negative
CCDC81,negative
CCPG1,negative
CCSER1,negative
CD300A,negative
CD320,negative
CD44,negative
CD63,negative
CD83,negative
CD9,negative
CD93,negative
CDC42BPA,negative
CDC5L,negative
CDH11,negative
CDH13,negative
CDH4,negative
CDHR3,negative
CDK19,negative
CDK2AP1,negative
CDKL1,negative
CDS1,negative
CEBPB,negative
CEBPD,negative
CELF2,negative
CELF6,negative
CELSR1,negative
CEMIP,negative
CENPE,negative
CEP120,negative
CEP128,negative
CERS3,negative
CFAP100,negative
CFB,negative
CFL1,negative
CHD1,negative
CHD2,negative
CHD5,negative
CHD7,negative
CHD8,negative
CHEK2,negative
CHST7,negative
CHST9,negative
CIC,negative
CIITA,negative
CIT,negative
CIZ1,negative
CLDN11,negative
CLIC1,negative
CLK1,negative
CLMN,negative
CMIP,negative
CMPK1,negative
CNFN,negative
CNKSR2,negative
CNOT3,negative
CNTLN,negative
CNTN4,negative
CNTN4-AS2,negative
COBLL1,negative
COCH,negative
COL13A1,negative
COL16A1,negative
COL4A4,negative
COL4A5,negative
COL5A2,negative
COL6A2,negative
COL6A3,negative
COPG2,negative
CORO1A,negative
CPEB4,negative
CPM,negative
CPSF4,negative
CPSF7,negative
CR1L,negative
CRADD,negative
CREB5,negative
CREG2,negative
CRIP2,negative
CRTAP,negative
CSF3,negative
CSPG5,negative
CSRNP3,negative
CSRP2,negative
CSTF2,negative
CTBP1,negative
CTCFL,negative
CTNNA2,negative
CTNNAL1,negative
CTNND2,negative
CUEDC1,negative
CUX2,negative
CWC27,negative
CXXC1,negative
CYB5R1,negative
CYP4F11,negative
CYS1,negative
CYTH3,negative
CYYR1,negative
DAAM2,negative
DAB1,negative
DBX2,negative
DCC,negative
DCPS,negative
DCUN1D1,negative
DDIT3,negative
DDX4,negative
DEAF1,negative
DEFB124,negative
DENND2D,negative
DGCR8,negative
DHRS3,negative
DHRS4L2,negative
DIDO1,negative
DIO2,negative
DISC1,negative
DMAP1,negative
DMBX1,negative
DMC1,negative
DMRTA1,negative
DNAH8,negative
DNAJC21,negative
DNASE1,negative
DNMBP,negative
DOCK10,negative
DOCK11,negative
DOCK5,negative
DOK6,negative
DPH6,negative
DPP10,negative
DPY19L3,negative
DPYD,negative
DRAIC,negative
DSCC1,negative
DSE,negative
DSTN,negative
DTNA,negative
DTWD2,negative
DTX4,negative
DUSP4,negative
DYNLT3,negative
DZIP1L,negative
E2F6,negative
EBF2,negative
EBF3,negative
ECM1,negative
EDA,negative
EDF1,negative
EDN1,negative
EDN3,negative
EDNRA,negative
EEF2,negative
EFCAB3,negative
EFNB2,negative
EGFL8,negative
EGLN3,negative
EGR2,negative
EGR3,negative
EHBP1,negative
EIF4EBP2,negative
EIF5A2,negative
ELF1,negative
ELK3,negative
ELK4,negative
ELMOD1,negative
ELOVL2,negative
EMX2,negative
EMX2OS,negative
ENAH,negative
ENDOD1,negative
ENKUR,negative
ENOX1,negative
ENPEP,negative
ENTPD3-AS1,negative
EP300,negative
EPB41,negative
EPB41L2,negative
EPB41L3,negative
EPC1,negative
EPC2,negative
EPHA6,negative
EPHA7,negative
EPHX1,negative
ERF,negative
ERMAP,negative
ESD,negative
ESRP2,negative
ESRRA,negative
ESRRB,negative
ESRRG,negative
ESYT3,negative
ETS1,negative
ETS2,negative
ETV1,negative
ETV5,negative
EXOC3L2,negative
EXOC6B,negative
EYA4,negative
EZR,negative
F13A1,negative
FAM106A,negative
FAM110B,negative
FAM13C,negative
FAM162B,negative
FAM168B,negative
FAM174B,negative
FAM189A1,negative
FAM20B,negative
FAM217B,negative
FAM228A,negative
FANCB,negative
FANCC,negative
FANK1,negative
FBXL17,negative
FBXL20,negative
FBXO10,negative
FBXO30,negative
FBXO8,negative
FGD5-AS1,negative
FGF10,negative
FGF12,negative
FGF7,negative
FHL2,negative
FIGN,negative
FIZ1,negative
FKBP5,negative
FLVCR2,negative
FMO2,negative
FOLH1,negative
FOXC2,negative
FOXF2,negative
FOXG1,negative
FOXJ2,negative
FOXO4,negative
FOXP2,negative
FRAS1,negative
FRMD3,negative
FRRS1,negative
FRS2,negative
FSTL4,negative
FTL,negative
FYCO1,negative
GABPA,negative
GABPB1-AS1,negative
GABRB2,negative
GALNT16,negative
GALNT3,negative
GALNT7,negative
GAPDH,negative
GAS2L3,negative
GATA3,negative
GATA6,negative
GCLM,negative
GFAP,negative
GFRA1,negative
GK,negative
GLRB,negative
GLYATL2,negative
GMEB1,negative
GNB4,negative
GOLGA8N,negative
GOLIM4,negative
GPATCH1,negative
GPATCH2,negative
GPBP1L1,negative
GPC5,negative
GPC6,negative
GPCPD1,negative
GPER1,negative
GPR173,negative
GPR65,negative
GPR68,negative
GPRC5A,negative
GPX3,negative
GPX8,negative
GRIK4,negative
GRM8,negative
GTDC1,negative
GTF2A1,negative
GTF2A2,negative
GTF2F1,negative
GTPBP1,negative
GUCY1A2,negative
GYPC,negative
HACD1,negative
HBP1,negative
HEPACAM,negative
HES1,negative
HEY2,negative
HFM1,negative
HHEX,negative
HIGD1B,negative
HIST1H2BC,negative
HIVEP1,negative
HIVEP2,negative
HIVEP3,negative
HLA-B,negative
HLA-DPA1,negative
HLA-DRB5,negative
HLX,negative
HLX-AS1,negative
HMBOX1,negative
HMGA2,negative
HMGB3,negative
HMGCLL1,negative
HMGXB3,negative
HNF1B,negative
HNMT,negative
HNRNPA1,negative
HOPX,negative
HOXB3,negative
HRH2,negative
HS3ST1,negative
HSD11B1,negative
HSF1,negative
HSF2,negative
HSPA1B,negative
HSPA5,negative
HTR1F,negative
HUNK,negative
ID1,negative
ID4,negative
IER3,negative
IFITM3,negative
IFNG-AS1,negative
IFT57,negative
IFT80,negative
IGF2BP2,negative
IGFBP3,negative
IGFBP4,negative
IGSF11,negative
IKZF2,negative
IL15,negative
IL17D,negative
IL17RD,negative
IL32,negative
IL34,negative
ILF3,negative
ING3,negative
ING4,negative
INMT,negative
INPP4B,negative
INTS6,negative
INTU,negative
IQGAP2,negative
IQUB,negative
IRAK2,negative
IRF2BP2,negative
IRF5,negative
ISG15,negative
ISYNA1,negative
ITGA7,negative
ITIH5,negative
ITM2A,negative
ITSN1,negative
JADE3,negative
JAG2,negative
JAK1,negative
JARID2,negative
JPH2,negative
JRK,negative
JUNB,negative
KANK1,negative
KANK2,negative
KAT2B,negative
KAT7,negative
KCNC1,negative
KCNC2,negative
KCND2,negative
KCND3,negative
KCNJ2,negative
KCNK10,negative
KCNK2,negative
KCNMB4,negative
KCNN2,negative
KCNQ1OT1,negative
KCNS3,negative
KCNT2,negative
KDM2A,negative
KDM2B,negative
KDM5D,negative
KDR,negative
KIAA0319L,negative
KIAA0825,negative
KIAA1958,negative
KIF13A,negative
KIF21A,negative
KIF26A,negative
KIF26B,negative
KIF3C,negative
KIF5B,negative
KIR3DL1,negative
KLF10,negative
KLF11,negative
KLF12,negative
KLF13,negative
KLF15,negative
KLF3-AS1,negative
KLF4,negative
KLF5,negative
KLF9,negative
KLHL24,negative
KLHL29,negative
KLHL8,negative
KLRK1,negative
KMT2A,negative
KNDC1,negative
KPNA5,negative
KRCC1,negative
L3MBTL4,negative
LAMA1,negative
LCP2,negative
LDB1,negative
LEF1-AS1,negative
LEKR1,negative
LEPR,negative
LEPROT,negative
LGR4,negative
LHX6,negative
LILRB3,negative
LIN7A,negative
LINC00299,negative
LINC00470,negative
LINC00486,negative
LINC00487,negative
LINC00504,negative
LINC00511,negative
LINC00607,negative
LINC00616,negative
LINC00623,negative
LINC00632,negative
LINC00683,negative
LINC00894,negative
LINC00907,negative
LINC01135,negative
LINC01138,negative
LINC01139,negative
LINC01185,negative
LINC01237,negative
LINC01268,negative
LINC01411,negative
LINC01545,negative
LINC01551,negative
LINC01558,negative
LINC01572,negative
LIPA,negative
LIPC,negative
LIPE-AS1,negative
LOXL3,negative
LRCH2,negative
LRFN5,negative
LRP2,negative
LRP4,negative
LRRC23,negative
LRRC4B,negative
LRRC58,negative
LRRC8D,negative
LTBP1,negative
LYL1,negative
LYPD5,negative
LYPD6,negative
LZIC,negative
LZTS1,negative
MACROD2,negative
MAF,negative
MAFA,negative
MAFG,negative
MAGEF1,negative
MAGI2-AS3,negative
MAN2A1,negative
MAP1B,negative
MAP2,negative
MAP3K12,negative
MAP4K3,negative
MAP9,negative
MAPKBP1,negative
MAPT,negative
MARCH11,negative
MARK1,negative
MATN3,negative
MB21D2,negative
MBD1,negative
MBNL3,negative
MCPH1-AS1,negative
MDFIC,negative
MDM2,negative
MED12L,negative
MED13L,negative
MEF2C-AS1,negative
MEGF6,negative
MEGF9,negative
MEIKIN,negative
METTL14,negative
METTL21A,negative
METTL3,negative
MEX3C,negative
MFGE8,negative
MGA,negative
MGAT3,negative
MIOS,negative
MIPOL1,negative
MIR3142HG,negative
MIR4500HG,negative
MIR924HG,negative
MIR99AHG,negative
MIXL1,negative
MLC1,negative
MMD2,negative
MMP2,negative
MMS22L,negative
MNT,negative
MPPED2,negative
MR1,negative
MRAS,negative
MRC1,negative
MRC2,negative
MRVI1,negative
MSX1,negative
MT3,negative
MTA3,negative
MX1,negative
MXI1,negative
MXRA5,negative
MXRA8,negative
MYBL1,negative
MYCN,negative
MYL12B,negative
MYL9,negative
MYNN,negative
MYO1G,negative
MYOM1,negative
MYOM2,negative
NAB1,negative
NAB2,negative
NACA,negative
NALCN,negative
NALCN-AS1,negative
NAMPT,negative
NAPEPLD,negative
NBEA,negative
NCALD,negative
NCK2,negative
NCOR2,negative
NDRG2,negative
NEDD8,negative
NELFA,negative
NEMP2,negative
NEO1,negative
NET1,negative
NEXN,negative
NF1,negative
NFAT5,negative
NFATC4,negative
NFE2L2,negative
NFE2L3,negative
NFIC,negative
NHSL1,negative
NINJ2,negative
NINL,negative
NIPAL2,negative
NKX6-1,negative
NLGN4X,negative
NOD2,negative
NOTCH2,negative
NOVA1,negative
NOX4,negative
NPAS2,negative
NPL,negative
NPTX1,negative
NPY,negative
NPY1R,negative
NR1D1,negative
NR1D2,negative
NR1H2,negative
NR1H3,negative
NR2F2,negative
NR2F6,negative
NR3C2,negative
NR4A2,negative
NR5A2,negative
NRSN1,negative
NSUN7,negative
NTM,negative
NTN1,negative
NUCKS1,negative
NUDT10,negative
NUP107,negative
NWD2,negative
OARD1,negative
OAZ1,negative
OAZ2,negative
ODC1,negative
ONECUT1,negative
OPHN1,negative
OSBPL11,negative
OSBPL6,negative
OSR2,negative
OST4,negative
OTX1,negative
P4HB,negative
PACRG,negative
PACS2,negative
PAG1,negative
PAMR1,negative
PAN3,negative
PANK1,negative
PAPPA,negative
PARD3B,negative
PARP8,negative
PART1,negative
PATZ1,negative
PAX7,negative
PBX1,negative
PCBP1-AS1,negative
PCDH11Y,negative
PCDHAC1,negative
PCED1B,negative
PCLO,negative
PDCD4,negative
PDE1C,negative
PDE4D,negative
PDE8A,negative
PDE8B,negative
PDGFC,negative
PDGFRA,negative
PDLIM2,negative
PDLIM5,negative
PDS5A,negative
PDZRN3,negative
PEPD,negative
PER3,negative
PFDN5,negative
PGM5,negative
PHACTR4,negative
PHF12,negative
PHF14,negative
PHF2,negative
PHF21B,negative
PHF8,negative
PHKB,negative
PHLDB3,negative
PHLPP1,negative
PHTF1,negative
PHYHIP,negative
PHYHIPL,negative
PI15,negative
PIP5K1B,negative
PKD1L3,negative
PKN2,negative
PKN2-AS1,negative
PKP2,negative
PLA2G15,negative
PLAG1,negative
PLAGL1,negative
PLCB2,negative
PLCD4,negative
PLCXD3,negative
PLD1,negative
PLD5,negative
PLEKHA2,negative
PLEKHA3,negative
PLEKHA5,negative
PLEKHG2,negative
PLEKHM3,negative
PLIN2,negative
PLOD2,negative
PLP1,negative
PLPP3,negative
PLS1,negative
PLS3-AS1,negative
PLXDC1,negative
PMEPA1,negative
POLD2,negative
POT1-AS1,negative
POU2AF1,negative
POU2F1,negative
POU2F2,negative
POU3F3,negative
POU5F1,negative
POU6F2,negative
PPARD,negative
PPARG,negative
PPFIA2,negative
PPFIBP2,negative
PPIA,negative
PPM1A,negative
PPM1L,negative
PPM1M,negative
PPP1R10,negative
PPP1R12A,negative
PPP1R12B,negative
PPP1R21,negative
PPP3CB,negative
PRDM1,negative
PRDM15,negative
PRDM5,negative
PRICKLE1,negative
PRIMA1,negative
PRKAA2,negative
PRKAR1B,negative
PRKD1,negative
PRLR,negative
PRMT8,negative
PRNP,negative
PROCR,negative
PRR16,negative
PRSS12,negative
PRSS53,negative
PRTFDC1,negative
PSMA1,negative
PSMD12,negative
PSTPIP2,negative
PTER,negative
PTGER3,negative
PTGS2,negative
PTH1R,negative
PTMS,negative
PTPN22,negative
PTPN4,negative
PTPN9,negative
PTPRZ1,negative
PUDP,negative
PUM3,negative
PURA,negative
PURG,negative
PUS10,negative
PVT1,negative
PXDN,negative
PXDNL,negative
RAB11FIP4,negative
RAB33A,negative
RAB8B,negative
RAB9B,negative
RABGAP1L,negative
RACK1,negative
RAD21,negative
RAD51AP2,negative
RAD51B,negative
RAMP3,negative
RANBP9,negative
RAP1GAP2,negative
RAPH1,negative
RARA,negative
RARG,negative
RASA4,negative
RASGEF1B,negative
RASSF2,negative
RB1,negative
RBBP5,negative
RBFOX2,negative
RBM43,negative
RBM8A,negative
RBPMS,negative
RBPMS2,negative
RCAN2,negative
RCBTB2,negative
RCOR1,negative
RDH10,negative
RELA,negative
RERGL,negative
RFX1,negative
RFX3-AS1,negative
RFXAP,negative
RGL1,negative
RGN,negative
RGS10,negative
RGS4,negative
RHOH,negative
RIMS2,negative
RIMS3,negative
RIN3,negative
RIOK2,negative
RMDN2-AS1,negative
RNASE1,negative
RNASEH2B-AS1,negative
RNF130,negative
RNF138,negative
RNF144A,negative
RNF165,negative
RNF180,negative
RNF182,negative
RNF217-AS1,negative
RNF220,negative
RNF38,negative
ROBO1,negative
ROR2,negative
RPL10A,negative
RPL14,negative
RPL21,negative
RPL28,negative
RPL32,negative
RPL34,negative
RPS12,negative
RPS18,negative
RPS26,negative
RPS27A,negative
RPS4Y1,negative
RPS5,negative
RPS6KA5,negative
RPSA,negative
RSBN1,negative
RSPH14,negative
RUFY3,negative
RUNX3,negative
S100A10,negative
S100A6,negative
S100A9,negative
SALL1,negative
SALL2,negative
SALL3,negative
SAMD4A,negative
SAXO2,negative
SCAMP1,negative
SCML4,negative
SCN3B,negative
SCOC,negative
SDC4,negative
SEC22C,negative
SELE,negative
SELP,negative
SEMA6D,negative
SENP6,negative
SERINC1,negative
SERINC5,negative
SERPINI2,negative
SESN3,negative
SFPQ,negative
SGIP1,negative
SGPL1,negative
SGPP1,negative
SH2D1B,negative
SH3BGR,negative
SH3BGRL,negative
SH3BGRL3,negative
SH3KBP1,negative
SH3RF1,negative
SH3RF3,negative
SHC1,negative
SIN3A,negative
SIRT6,negative
SLA2,negative
SLAIN1,negative
SLC12A2,negative
SLC14A2-AS1,negative
SLC16A10,negative
SLC16A14,negative
SLC19A1,negative
SLC1A2,negative
SLC1A4,negative
SLC22A15,negative
SLC22A17,negative
SLC22A18,negative
SLC24A3,negative
SLC24A4,negative
SLC2A8,negative
SLC30A1,negative
SLC33A1,negative
SLC38A1,negative
SLC38A11,negative
SLC38A2,negative
SLC39A9,negative
SLC44A1,negative
SLC47A1,negative
SLC8A3,negative
SLC9A3R1,negative
SLC9C1,negative
SLCO1B7,negative
SLCO1C1,negative
SLCO2A1,negative
SLFN12L,negative
SMAD1,negative
SMAD3,negative
SMAP2,negative
SMARCC1,negative
SMARCC2,negative
SMC3,negative
SMG7,negative
SNAI1,negative
SNAPC4,negative
SNHG8,negative
SNRK,negative
SNRPA,negative
SNRPB2,negative
SNTG2,negative
SNX12,negative
SORL1,negative
SOX17,negative
SOX18,negative
SOX2,negative
SOX9,negative
SP100,negative
SP2,negative
SP2-AS1,negative
SPATA13,negative
SPATS2L,negative
SPECC1,negative
SPI1,negative
SPIB,negative
SPIN3,negative
SPINK2,negative
SPOCK3,negative
SPPL3,negative
SPRY4,negative
SREBF1,negative
SRF,negative
SRGAP1,negative
SRGAP3,negative
SSPN,negative
SSR3,negative
SSRP1,negative
ST3GAL5,negative
ST8SIA1,negative
STAC,negative
STAMBPL1,negative
STAT1,negative
STAT5B,negative
STC1,negative
STK33,negative
STK40,negative
STOX2,negative
STS,negative
STUM,negative
STXBP5-AS1,negative
SULT1B1,negative
SUPT3H,negative
SUSD1,negative
SYBU,negative
SYTL2,negative
SYTL3,negative
TAB2,negative
TAF1C,negative
TAF4B,negative
TAF9,negative
TAGLN,negative
TAL1,negative
TARBP2,negative
TBC1D30,negative
TBC1D5,negative
TBCEL,negative
TBL1Y,negative
TBX15,negative
TBX19,negative
TCEAL2,negative
TCEAL6,negative
TCF12,negative
TCF7,negative
TCP10L,negative
TEAD2,negative
TESC,negative
TEX15,negative
TFEB,negative
TFPT,negative
TG,negative
TGFB2,negative
TGFBR1,negative
TGIF1,negative
TGOLN2,negative
THAP12,negative
THBS4,negative
THNSL2,negative
THOC2,negative
TIA1,negative
TIMELESS,negative
TJP1,negative
TLL2,negative
TLR2,negative
TM4SF19,negative
TMCC2,negative
TMEM109,negative
TMEM120B,negative
TMEM178A,negative
TMEM232,negative
TMEM236,negative
TMEM39A,negative
TMEM54,negative
TMEM59,negative
TMLHE-AS1,negative
TMOD1,negative
TMOD3,negative
TMSB10,negative
TMTC1,negative
TMTC2,negative
TNC,negative
TNFAIP8,negative
TNFRSF21,negative
TNFSF15,negative
TNPO1,negative
TNPO2,negative
TNRC6B,negative
TNXB,negative
TOX2,negative
TP53INP1,negative
TPBG,negative
TPM2,negative
TPM4,negative
TPRG1,negative
TPST2,negative
TPTE2,negative
TRAF3,negative
TRAFD1,negative
TRAM1,negative
TRAT1,negative
TRG-AS1,negative
TRIB2,negative
TRIL,negative
TRIM2,negative
TRIM28,negative
TRIM69,negative
TRPM2-AS,negative
TRPM3,negative
TRPS1,negative
TSN,negative
TSPAN4,negative
TSPAN7,negative
TTC30A,negative
TTC39B,negative
TTLL7,negative
TUBA1C,negative
TUBB,negative
TVP23A,negative
TWIST2,negative
TWISTNB,negative
TXNIP,negative
TYW3,negative
UBASH3B,negative
UBL5,negative
UBTF,negative
UCHL3,negative
UGGT2,negative
UGP2,negative
UNC5C,negative
UNC5D,negative
UPB1,negative
USH1C,negative
USP13,negative
USP2,negative
USP6,negative
UTRN,negative
VAV1,negative
VAV2,negative
VEGFC,negative
VGLL3,negative
VLDLR,negative
VPS4B,negative
VSNL1,negative
VSTM2L,negative
VWA3A,negative
VWC2,negative
WDCP,negative
WDFY2,negative
WDR49,negative
WDR83OS,negative
WDR86,negative
WNT5A,negative
WNT5B,negative
WNT6,negative
WRNIP1,negative
YBX1,negative
YIPF7,negative
YWHAE,negative
YWHAZ,negative
ZBTB1,negative
ZBTB14,negative
ZBTB17,negative
ZBTB25,negative
ZBTB26,negative
ZBTB3,negative
ZBTB44,negative
ZBTB47,negative
ZBTB7B,negative
ZC3H12C,negative
ZCCHC14,negative
ZDHHC2,negative
ZDHHC5,negative
ZFP2,negative
ZFP3,negative
ZFP30,negative
ZFP69,negative
ZFP69B,negative
ZFP90,negative
ZFP91,negative
ZFPM1,negative
ZFY,negative
ZIC1,negative
ZIC3,negative
ZIC5,negative
ZKSCAN1,negative
ZKSCAN4,negative
ZKSCAN7,negative
ZNF132,negative
ZNF135,negative
ZNF136,negative
ZNF146,negative
ZNF165,negative
ZNF169,negative
ZNF181,negative
ZNF182,negative
ZNF20,negative
ZNF207,negative
ZNF222,negative
ZNF223,negative
ZNF224,negative
ZNF225,negative
ZNF23,negative
ZNF232,negative
ZNF236,negative
ZNF248,negative
ZNF25,negative
ZNF256,negative
ZNF264,negative
ZNF267,negative
ZNF280D,negative
ZNF282,negative
ZNF286A,negative
ZNF295-AS1,negative
ZNF3,negative
ZNF302,negative
ZNF304,negative
ZNF318,negative
ZNF319,negative
ZNF331,negative
ZNF333,negative
ZNF337,negative
ZNF343,negative
ZNF354B,negative
ZNF354C,negative
ZNF366,negative
ZNF384,negative
ZNF385A,negative
ZNF385D,negative
ZNF396,negative
ZNF408,negative
ZNF410,negative
ZNF426,negative
ZNF430,negative
ZNF438,negative
ZNF45,negative
ZNF454,negative
ZNF471,negative
ZNF480,negative
ZNF484,negative
ZNF501,negative
ZNF503,negative
ZNF507,negative
ZNF510,negative
ZNF511,negative
ZNF518A,negative
ZNF518B,negative
ZNF527,negative
ZNF528,negative
ZNF530,negative
ZNF534,negative
ZNF551,negative
ZNF557,negative
ZNF563,negative
ZNF570,negative
ZNF572,negative
ZNF583,negative
ZNF594,negative
ZNF596,negative
ZNF608,negative
ZNF614,negative
ZNF616,negative
ZNF622,negative
ZNF623,negative
ZNF639,negative
ZNF641,negative
ZNF652,negative
ZNF653,negative
ZNF654,negative
ZNF655,negative
ZNF662,negative
ZNF668,negative
ZNF675,negative
ZNF680,negative
ZNF684,negative
ZNF687,negative
ZNF695,negative
ZNF697,negative
ZNF699,negative
ZNF705E,negative
ZNF706,negative
ZNF707,negative
ZNF708,negative
ZNF709,negative
ZNF711,negative
ZNF726,negative
ZNF746,negative
ZNF75D,negative
ZNF76,negative
