gene,label
BAZ1A,negative
BCAR3,negative
BCAS1,negative
BCL6,negative
BHLHE41,negative
BMPR1B,negative
BRCA1,negative
BRCA2,negative
BRINP1,negative
BRINP2,negative
BRIP1,negative
BTBD10,negative
BUB1,negative
BVES-AS1,negative
C18orf54,negative
C3orf67,negative
C4orf33,negative
C8orf34,negative
C9orf50,negative
CACNA1F,negative
CADPS,negative
CAMK2D,negative
CCDC144A,negative
CCDC152,negative
CCDC93,negative
CCNB2,negative
CCND2,negative
CDC20,negative
CDCA2,negative
CDK1,negative
CDKN3,negative
CDON,negative
CDYL,negative
CENPF,negative
CENPI,negative
CENPU,negative
CEP128,negative
CEP55,negative
CERS2,negative
CFTR,negative
CHAF1A,negative
CHD1,negative
CHN1,negative
CIT,negative
CKAP5,negative
CKS2,negative
CLIC4,negative
CLIC5,negative
CLOCK,negative
CLTA,negative
CMPK1,negative
CNN3,negative
CNOT3,negative
CNTN4,negative
CNTNAP2,negative
CNTNAP3,negative
CNTNAP3B,negative
COL23A1,negative
CPE,negative
CPO,negative
CR2,negative
CREB5,negative
CRX,negative
CYTH3,negative
DAB2,negative
DCAF12L2,negative
DENND3,negative
DERA,negative
DHRS3,negative
DIAPH3,negative
DLEU1,negative
DMRT1,negative
DMTN,negative
DNAJC21,negative
DNAJC3,negative
DNMT1,negative
DOK6,negative
DPY19L1,negative
DR1,negative
DUSP26,negative
E2F7,negative
E2F8,negative
EDA,negative
EDA2R,negative
EFCAB2,negative
EFNB2,negative
ELF4,negative
ELL2,negative
ELMSAN1,negative
ENO1,negative
EPS8,negative
ERBB4,negative
ERG,negative
ERLIN1,negative
ESD,negative
ETS2,negative
ETV3,negative
ETV4,negative
ETV6,negative
EXO1,negative
EYA4,negative
EZH2,negative
F3,negative
FAM102B,negative
FAM111B,negative
FAM20C,negative
FAM234A,negative
FANCA,negative
FANCI,negative
FAT1,negative
FBN1,negative
FBN2,negative
FBXO32,negative
FGF12,negative
FGF2,negative
FICD,negative
FKBP5,negative
FLRT2,negative
FNDC3A,negative
FOSL2,negative
FOXG1,negative
FOXK1,negative
FOXO1,negative
FRMD4A,negative
FRMPD4,negative
FSD1L,negative
FSIP2,negative
FSTL4,negative
GABRB2,negative
GABRB3,negative
GADD45A,negative
GALNT3,negative
GAP43,negative
GAPDH,negative
GAR1,negative
GAS2L3,negative
GFRA1,negative
GLCE,negative
GLIS1,negative
GLUL,negative
GMDS,negative
GNB4,negative
GPBP1L1,negative
GPR137C,negative
GREB1L,negative
GRM5,negative
GRM7-AS1,negative
GTPBP1,negative
HAGLR,negative
HAPLN1,negative
HAS3,negative
HDAC2,negative
HEATR5A,negative
HES7,negative
HIC2,negative
HINFP,negative
HLA-DRB5,negative
HMGB2,negative
HMMR,negative
HNRNPUL1,negative
HPSE2,negative
HS1BP3,negative
HSF2,negative
HSP90AA1,negative
IGF1R,negative
IGSF11,negative
IKZF2,negative
IKZF3,negative
IL17RD,negative
IL18R1,negative
IL1R1,negative
IL1RAPL1,negative
IL33,negative
ILF2,negative
ILF3,negative
IRF4,negative
JAG1,negative
JARID2,negative
JDP2,negative
JPH1,negative
JPH2,negative
KANSL1-AS1,negative
KCNJ3,negative
KCNJ6,negative
KCNK2,negative
KDM4C,negative
KDM7A,negative
KIAA1211L,negative
KIAA1217,negative
KIF14,negative
KIF18B,negative
KIF22,negative
KIF23,negative
KIFC1,negative
KLF6,negative
KLHL13,negative
KLHL21,negative
KLHL5,negative
KREMEN1,negative
L3MBTL3,negative
LAMA2,negative
LAMA3,negative
LAMB1,negative
LANCL3,negative
LARP1B,negative
LATS2,negative
LBH,negative
LDB1,negative
LDLRAD4,negative
LEPR,negative
LHX9,negative
LIG1,negative
LINC00309,negative
LINC01006,negative
LINC01023,negative
LINC01191,negative
LINC01340,negative
LINC01572,negative
LINGO2,negative
LITAF,negative
LMNB1,negative
LMO2,negative
LMO3,negative
LMO4,negative
LMX1B,negative
LONRF3,negative
LOXL2,negative
LRIG3,negative
LRP10,negative
LRRC1,negative
LRRFIP1,negative
MAFF,negative
MAFG,negative
MAGEF1,negative
MAL,negative
MAP3K1,negative
MARCH11,negative
MARCH3,negative
MASTL,negative
MBOAT2,negative
MDM2,negative
MELK,negative
MIR124-2HG,negative
MIR31HG,negative
MIS18BP1,negative
MKI67,negative
MLX,negative
MMP16,negative
MORN4,negative
MREG,negative
MYBL1,negative
MYO1E,negative
MYOF,negative
MYRIP,negative
NAB1,negative
NCAPD2,negative
NCAPD3,negative
NCAPG,negative
NEB,negative
NECAB1,negative
NEDD1,negative
NES,negative
NETO1,negative
NEURL1B,negative
NFAT5,negative
NFE2L2,negative
NFIA-AS2,negative
NLRC5,negative
NMI,negative
NOS2,negative
NOX5,negative
NPAS2,negative
NR1I3,negative
NR2C2,negative
NR4A2,negative
NR4A3,negative
NRF1,negative
NRGN,negative
NRIP1,negative
NRP1,negative
NRXN3,negative
NUCB2,negative
NXN,negative
NXPH1,negative
NXPH2,negative
OBSCN,negative
OLIG2,negative
ONECUT2,negative
ORC6,negative
OSMR,negative
OTX1,negative
PACRG,negative
PACRG-AS3,negative
PALM2-AKAP2,negative
PAM,negative
PARD6G,negative
PARP4,negative
PAX2,negative
PAX5,negative
PBX1,negative
PBX3,negative
PCDH11Y,negative
PCDH17,negative
PCDH19,negative
PCP4,negative
PCSK6,negative
PDGFD,negative
PDLIM3,negative
PDXK,negative
PDZRN3,negative
PEG3,negative
PFKFB3,negative
PFN2,negative
PHACTR2,negative
PHF20,negative
PHKA1,negative
PHTF1,negative
PIGB,negative
PIK3CD-AS2,negative
PIK3R3,negative
PITPNM3,negative
PKIB,negative
PKNOX2,negative
PLAG1,negative
PLB1,negative
PLCG2,negative
PLCH1,negative
PLEKHA5,negative
PLEKHG4B,negative
PLK4,negative
PLPP1,negative
POLA1,negative
POLE4,negative
POU3F4,negative
PPARD,negative
PPM1H,negative
PQBP1,negative
PRDM10,negative
PRDM4,negative
PRICKLE1,negative
PRIM2,negative
PRKAG2,negative
PRKCH,negative
PRLR,negative
PSMD8,negative
PSMG2,negative
PTGS2,negative
PTPN14,negative
PTTG1,negative
PUS7,negative
RAB14,negative
RAB3IP,negative
RAB7A,negative
RABL2A,negative
RAD51AP1,negative
RAI14,negative
RALY,negative
RALYL,negative
RAP1GAP2,negative
RAPGEF5,negative
RASGEF1A,negative
RASGEF1B,negative
RASSF8,negative
RDH10,negative
REEP3,negative
RFC3,negative
RFX3-AS1,negative
RFX4,negative
RGCC,negative
RGS17,negative
RHOJ,negative
RILPL2,negative
RNF128,negative
RNF144A,negative
RNF182,negative
RNF187,negative
RPS6KA5,negative
RSPH3,negative
RTKN2,negative
SAMD13,negative
SAMD4A,negative
SAXO1,negative
SCYL3,negative
SEC14L5,negative
SEC24D,negative
SEMA4A,negative
SETBP1,negative
SFI1,negative
SFMBT2,negative
SGO2,negative
SH3GL3,negative
SHB,negative
SHCBP1,negative
SLC12A2,negative
SLC12A6,negative
SLC16A1,negative
SLC16A2,negative
SLC38A10,negative
SLC39A10,negative
SLC43A2,negative
SLC5A4,negative
SLC7A10,negative
SLC9B1,negative
SLCO2B1,negative
SLIT2,negative
SLITRK4,negative
SMAD7,negative
SMARCC1,negative
SMCO4,negative
SMURF1,negative
SNHG16,negative
SNHG8,negative
SNTA1,negative
SNX10,negative
SNX24,negative
SOHLH2,negative
SORBS1,negative
SOX11,negative
SOX3,negative
SP100,negative
SPA17,negative
SPAG6,negative
SPESP1,negative
SPN,negative
SPRED1,negative
SQLE,negative
SRCIN1,negative
SRF,negative
SRGAP1,negative
SSUH2,negative
SSX2IP,negative
STAT1,negative
STAT3,negative
STIL,negative
STK3,negative
STRN,negative
STXBP5-AS1,negative
STXBP6,negative
SUPT3H,negative
SV2C,negative
SYK,negative
SYNE2,negative
SYT1,negative
SYT2,negative
TACC3,negative
TASP1,negative
TBC1D1,negative
TBC1D31,negative
TBCEL,negative
TCF12,negative
TCTN3,negative
THRA,negative
TLE1,negative
TMEM120B,negative
TMEM44,negative
TMOD3,negative
TMTC2,negative
TNFRSF10B,negative
TNFRSF19,negative
TNIK,negative
TOP2A,negative
TPK1,negative
TPST2,negative
TRPM4,negative
TSC22D3,negative
TSGA10,negative
TSN,negative
TYW1B,negative
UACA,negative
UBE2E1,negative
ULK4,negative
USF1,negative
USP3-AS1,negative
USP39,negative
USP45,negative
USP46,negative
VAT1L,negative
VEGFC,negative
VRK1,negative
VRK2,negative
VSNL1,negative
VWF,negative
WDR62,negative
WEE1,negative
WWTR1,negative
XBP1,negative
XIST,negative
XK,negative
XKR4,negative
YES1,negative
ZBBX,negative
ZBED4,negative
ZBTB18,negative
ZBTB25,negative
ZFAND6,negative
ZFHX4-AS1,negative
ZFP62,negative
ZFP91,negative
ZFX,negative
ZHX1,negative
ZNF135,negative
ZNF202,negative
ZNF208,negative
ZNF280D,negative
ZNF285,negative
ZNF331,negative
ZNF343,negative
ZNF354A,negative
ZNF367,negative
ZNF385B,negative
ZNF391,negative
ZNF419,negative
ZNF438,negative
ZNF444,negative
ZNF451,negative
ZNF48,negative
ZNF480,negative
ZNF530,negative
ZNF564,negative
ZNF57,negative
ZNF585B,negative
ZNF596,negative
ZNF625,negative
ZNF627,negative
ZNF684,negative
ZNF691,negative
ZNF7,negative
ZNF706,negative
ZNF74,negative
ZNF749,negative
ZNF766,negative
ZNF836,negative
ZNF844,negative
ZNF85,negative
ZNF92,negative
ZRANB2-AS1,negative
ZSCAN25,negative
ZSCAN26,negative
ZSCAN30,negative
ZSCAN32,negative
