gene,label
BCKDK,positive
BCL11A,positive
BCORL1,positive
BICRA,positive
BRAF,positive
BRSK2,positive
BRWD3,positive
C12orf57,positive
CACNA1A,positive
CACNA1C,positive
CACNA1E,positive
CACNA2D3,positive
CAMK2A,positive
CAMK2B,positive
CAPRIN1,positive
CASK,positive
CASZ1,positive
CCNK,positive
CAMTA2,positive
CDK13,positive
CDK19,positive
CDK8,positive
CDKL5,positive
CELF2,positive
CELF4,positive
CEP290,positive
CHAMP1,positive
CHD1,positive
CHD2,positive
CHD3,positive
CHD7,positive
CHD8,positive
CHKB,positive
CIC,positive
CLCN4,positive
CNKSR2,positive
CNOT1,positive
CNOT3,positive
CNTNAP2,positive
CORO1A,positive
CREBBP,positive
CPSF7,positive
CSDE1,positive
CSNK1G1,positive
CSNK2A1,positive
CSNK2B,positive
CTCF,positive
CTNNA2,positive
CTR9,positive
CUL3,positive
CUX2,positive
CYP27A1,positive
DDX23,positive
DDX3X,positive
DEAF1,positive
DEPDC5,positive
DHCR7,positive
DHX30,positive
DIP2A,positive
DLG4,positive
DLL1,positive
DMD,positive
DMPK,positive
DNMT3A,positive
DOLK,positive
DPYSL2,positive
DSCAM,positive
DYNC1H1,positive
DYRK1A,positive
EBF3,positive
EEF1A2,positive
EHMT1,positive
EIF3G,positive
ELAVL3,positive
ELP2,positive
EP300,positive
FBRSL1,positive
FBXO11,positive
FGF13,positive
FMR1,positive
FOXG1,positive
FOXP1,positive
FOXP2,positive
FRMPD4,positive
GABBR2,positive
GABRA3,positive
GALNT2,positive
GATM,positive
GFAP,positive
GIGYF1,positive
GIGYF2,positive
GNAI1,positive
GNB2,positive
GRIA2,positive
GRIA3,positive
GRIN1,positive
GRIN2A,positive
H1-4,positive
H4C11,positive
H4C3,positive
H4C5,positive
HCFC1,positive
HDAC4,positive
HDAC8,positive
HDLBP,positive
HEPACAM,positive
HERC2,positive
HNRNPD,positive
HNRNPH2,positive
HNRNPK,positive
HNRNPR,positive
HNRNPU,positive
HNRNPUL2,positive
HOXA1,positive
HRAS,positive
HUWE1,positive
INTS1,positive
IQSEC2,positive
IRF2BPL,positive
KANSL1,positive
KAT6A,positive
KATNAL2,positive
KCNB1,positive
KCNQ3,positive
KDM3B,positive
KDM5B,positive
KDM5C,positive
KDM6B,positive
KIAA0232,positive
KIF1A,positive
KIF5C,positive
KDM2B,positive
KLHL20,positive
KMT2C,positive
KMT2E,positive
KMT5B,positive
KPTN,positive
LDB1,positive
LNPK,positive
LRRC4C,positive
LZTR1,positive
MAGEL2,positive
MAP1A,positive
MBOAT7,positive
MECP2,positive
MED12L,positive
MED13,positive
MED13L,positive
MEIS2,positive
MKX,positive
MSL3,positive
MSX2,positive
MTOR,positive
MYT1L,positive
NAA15,positive
NACC1,positive
NBEA,positive
NCKAP1,positive
MYCBP2,positive
NCOA1,positive
NEXMIF,positive
NF1,positive
NFIX,positive
NIPBL,positive
NLGN2,positive
NLGN3,positive
NLGN4X,positive
NOVA2,positive
NR2F1,positive
NR3C2,positive
NR4A2,positive
NRXN1,positive
NRXN2,positive
NRXN3,positive
NSD1,positive
NSD2,positive
NTNG2,positive
NTRK2,positive
NUP155,positive
OCRL,positive
PABPC1,positive
PACS1,positive
PACS2,positive
PAH,positive
PAK1,positive
PAX5,positive
PAX6,positive
PCCA,positive
PCCB,positive
PCDH19,positive
PDZD8,positive
PHF12,positive
PHF2,positive
PHF21A,positive
PHF3,positive
PHF8,positive
PHIP,positive
PIK3R2,positive
PJA1,positive
POGZ,positive
POLR2A,positive
POLR3A,positive
POMGNT1,positive
POU3F3,positive
PPM1D,positive
PPP1R9B,positive
PPP2CA,positive
PPP2R5D,positive
PPP5C,positive
PRKD1,positive
PRODH,positive
PRPF8,positive
PRR12,positive
PSMD12,positive
PTCHD1,positive
PTEN,positive
PRR14L,positive
PSMD11,positive
PSMD6,positive
PTK7,positive
PTPN11,positive
PTPN4,positive
RAC1,positive
RAI1,positive
RALGAPB,positive
RELN,positive
RERE,positive
RFX3,positive
RFX4,positive
RFX7,positive
RHEB,positive
RIMS1,positive
RLIM,positive
RNF135,positive
RORA,positive
RORB,positive
RSRC1,positive
RUNX1T1,positive
SATB1,positive
SCAF4,positive
SCN1A,positive
SCN2A,positive
SCN8A,positive
RAD21,positive
SETBP1,positive
SETD1A,positive
SETD1B,positive
SETD2,positive
SETD5,positive
SGSH,positive
SHANK2,positive
SHANK3,positive
SIK1,positive
SIN3A,positive
SIN3B,positive
SKI,positive
SLC45A1,positive
SLC6A1,positive
SLC9A6,positive
SLITRK2,positive
SMARCA4,positive
SMARCC2,positive
SMC1A,positive
SMC3,positive
SNX14,positive
SON,positive
SOS2,positive
SOX6,positive
SPAST,positive
SPTBN1,positive
SRCAP,positive
SRPRA,positive
SRRM2,positive
STAG1,positive
STXBP1,positive
SUPT16H,positive
SYN1,positive
SYNGAP1,positive
TAF1,positive
TAF4,positive
TANC2,positive
TAOK1,positive
TBC1D23,positive
TBCK,positive
TBL1XR1,positive
TBR1,positive
TBX1,positive
TCF20,positive
TBCEL,positive
TCEAL1,positive
TCF4,positive
TCF7L2,positive
TEK,positive
TET3,positive
TFE3,positive
TLK2,positive
TM4SF20,positive
TM9SF4,positive
TRAF7,positive
TRAPPC6B,positive
TLE3,positive
TRIM23,positive
TRIO,positive
TRIP12,positive
TRRAP,positive
TSC1,positive
TSC2,positive
TSHZ3,positive
TTI2,positive
TTN,positive
UBE3A,positive
TSHZ1,positive
UBAP2L,positive
UNC13A,positive
UPF3B,positive
USP7,positive
USP9X,positive
VAMP2,positive
VEZF1,positive
VPS13B,positive
WAC,positive
WDFY3,positive
WDR26,positive
XPC,positive
YWHAG,positive
YY1,positive
ZBTB20,positive
ZBTB7A,positive
UBR1,positive
WDR5,positive
ZBTB21,positive
ZMIZ1,positive
ZMYM2,positive
ZMYND8,positive
ZNF292,positive
ZNF462,positive
ZSWIM6,positive
AACS,negative
ABI3BP,negative
ADAM23,negative
ADAM33,negative
ADAMTS20,negative
ADCY1,negative
ADORA3,negative
ADRA1A,negative
ADRA2A,negative
ADRA2C,negative
AGAP2,negative
AGMO,negative
ALX3,negative
AMPH,negative
ANO1,negative
ANO2,negative
APLP2,negative
ARHGAP6,negative
ARHGEF11,negative
ARID3A,negative
ASAH2B,negative
ASGR1,negative
ATP10A,negative
ATP6V1A,negative
ATP6V1H,negative
ATP8B1,negative
B3GLCT,negative
B3GNT5,negative
B4GALNT3,negative
BANP,negative
BASP1,negative
BBX,negative
BCL6B,negative
BDP1,negative
BHLHE40,negative
BMPER,negative
BMPR1B,negative
BMT2,negative
BNC2,negative
BTNL9,negative
C12orf75,negative
C2orf27A,negative
C2orf72,negative
C3,negative
CACNA1D,negative
CACNB3,negative
CALB2,negative
CALCRL,negative
CAMKK1,negative
CAPN14,negative
CARD11,negative
CARMN,negative
CARNMT1,negative
CCL2,negative
CCL3L1,negative
CCL4,negative
CCL4L2,negative
CCNJL,negative
CCNT2,negative
CCNT2-AS1,negative
CD14,negative
CD160,negative
CD34,negative
CD79B,negative
CD81,negative
CD83,negative
CD84,negative
CD86,negative
CDC5L,negative
CDH20,negative
CDH7,negative
CDH8,negative
CDKN2B-AS1,negative
CDON,negative
CEACAM21,negative
CERS2,negative
CHURC1,negative
CIITA,negative
CLDN1,negative
CLDND1,negative
CLSTN3,negative
CLVS1,negative
CNR1,negative
COL24A1,negative
COL25A1,negative
COLEC11,negative
COX10-AS1,negative
CPED1,negative
CREBL2,negative
CRYGN,negative
CSF1R,negative
CSF2RB,negative
CTSH,negative
CTXN1,negative
CXCL12,negative
CXXC5,negative
CYB5R1,negative
CYP17A1,negative
CYS1,negative
CYTH4,negative
DAAM1,negative
DBX2,negative
DCX,negative
DDIT3,negative
DKK2,negative
DLX2,negative
DMAP1,negative
DMXL2,negative
DOCK7,negative
DOCK8,negative
DRAIC,negative
DRGX,negative
DSTN,negative
DUSP4,negative
E2F6,negative
EEF1A1,negative
EFNB2,negative
EIF1,negative
EIF5A2,negative
ELF2,negative
ELF5,negative
ELK1,negative
ELK3,negative
EMCN,negative
EMX1,negative
EOMES,negative
EPB41,negative
EPHB1,negative
EPHB2,negative
ESR2,negative
ETS1,negative
EXO5,negative
EXT1,negative
F11,negative
F3,negative
F7,negative
FAM189A1,negative
FAM189A2,negative
FAM49A,negative
FAR2,negative
FATE1,negative
FBN2,negative
FBXL16,negative
FBXL7,negative
FBXO34,negative
FCMR,negative
FERMT1,negative
FIGN,negative
FLT1,negative
FLVCR2,negative
FOLR3,negative
FOXP3,negative
FOXQ1,negative
FRMD6,negative
FXYD7,negative
GAB3,negative
GALNTL6,negative
GAPT,negative
GAREM1,negative
GCNT2,negative
GLI1,negative
GMDS,negative
GNB4,negative
GPBP1L1,negative
GPC4,negative
GPC6,negative
GPCPD1,negative
GPM6B,negative
GPR17,negative
GRAMD4,negative
GREM2,negative
GRIK4,negative
GSK3B,negative
GTF3A,negative
GYG2,negative
HAS2,negative
HCN1,negative
HCRTR1,negative
HDAC10,negative
HDAC9,negative
HERC4,negative
HES1,negative
HIF3A,negative
HIRIP3,negative
HIST2H2BE,negative
HIVEP1,negative
HIVEP3,negative
HLA-DQA1,negative
HMGA1,negative
HNRNPA0,negative
HNRNPH3,negative
HOXA3,negative
HRH2,negative
HS3ST1,negative
HSPA1A,negative
HSPA1B,negative
HTR1F,negative
HTT,negative
ID4,negative
IER5L,negative
IGSF21,negative
IHH,negative
IKZF1,negative
IKZF3,negative
IL17REL,negative
IL1R1,negative
INPP5D,negative
INSC,negative
IQCA1,negative
IRF4,negative
IRF5,negative
ISL2,negative
ITGA6,negative
ITGAX,negative
ITGB2,negative
JRKL,negative
JUN,negative
KANK4,negative
KCNAB2,negative
KCNC1,negative
KCNH3,negative
KCNJ3,negative
KCNJ6,negative
KCNN2,negative
KCNQ2,negative
KCNV1,negative
KIAA1217,negative
KIF3C,negative
KLF8,negative
KLRC1,negative
KLRF1,negative
L1CAM,negative
LARP1,negative
LCORL,negative
LEF1,negative
LHX1,negative
LIN28A,negative
LINC00092,negative
LINC00648,negative
LINC00841,negative
LINC00968,negative
LINC00992,negative
LINC01354,negative
LMO2,negative
LMO7,negative
LMTK3,negative
LNX1,negative
LRFN5,negative
LUM,negative
LUZP2,negative
LY6D,negative
MAFK,negative
MAN1A1,negative
MAP2K4,negative
MAP2K5,negative
MAP4K3,negative
MAPK11,negative
MASP1,negative
MAZ,negative
MBNL1,negative
MECOM,negative
MEDAG,negative
MEOX2,negative
MIR2052HG,negative
MIR3142HG,negative
MIR3663HG,negative
MLXIPL,negative
MME,negative
MOB3B,negative
MRAP2,negative
MRC1,negative
MSR1,negative
MSX1,negative
MTRNR2L8,negative
MUC12,negative
MYB,negative
MYBL2,negative
MYO16,negative
MYO1B,negative
MYO1F,negative
MYOF,negative
NAB2,negative
NCAM2,negative
NCK2,negative
NCKAP1L,negative
NDST3,negative
NEFH,negative
NEFM,negative
NELL1,negative
NEUROD1,negative
NFATC2,negative
NFIC,negative
NFKB1,negative
NHLH2,negative
NHSL2,negative
NIN,negative
NPPB,negative
NR4A1,negative
NRF1,negative
NRG3,negative
NUDT11,negative
NXPH1,negative
NXPH2,negative
ONECUT1,negative
OPRK1,negative
OTX2,negative
P2RY12,negative
P4HA1,negative
PALD1,negative
PARP1,negative
PARP15,negative
PARP8,negative
PAX2,negative
PCDH15,negative
PCSK2,negative
PCSK5,negative
PDE3A,negative
PDE4B,negative
PDGFD,negative
PDGFRA,negative
PDGFRB,negative
PDZD2,negative
PDZRN3,negative
PGR,negative
PHEX-AS1,negative
PHTF1,negative
PHYHIP,negative
PIAS2,negative
PIFO,negative
PIK3R5,negative
PITPNA,negative
PKNOX1,negative
PKNOX2,negative
PLA1A,negative
PLCXD2,negative
PLCXD3,negative
PLEKHH2,negative
PLG,negative
PLOD2,negative
POSTN,negative
POU2AF1,negative
POU3F2,negative
PPM1E,negative
PPM1L,negative
PPP1R1C,negative
PRDM4,negative
PRKAG2,negative
PRKAR1B,negative
PRKCA,negative
PRKCH,negative
PROX2,negative
PTGDR,negative
PTH1R,negative
PTK2B,negative
PTPN14,negative
PTPRB,negative
PTPRS,negative
PXYLP1,negative
RAB11A,negative
RAC2,negative
RAI2,negative
RASD1,negative
RASSF9,negative
RBM22,negative
RBM47,negative
RBM8A,negative
RBPJ,negative
RGS10,negative
RGS18,negative
RHBDF2,negative
RIC8B,negative
RIT2,negative
RNASET2,negative
RNF182,negative
RNF217-AS1,negative
RPL13,negative
RPL13A,negative
RPL21,negative
RPL38,negative
RPL9,negative
RPP25,negative
RPS12,negative
RPS19,negative
RRAS2,negative
RUNX2,negative
RUNX3,negative
SBK1,negative
SCML4,negative
SCN9A,negative
SDC1,negative
SEL1L3,negative
SESN3,negative
SGCD,negative
SGCZ,negative
SIGLEC11,negative
SKA3,negative
SKAP1,negative
SLC19A1,negative
SLC1A6,negative
SLC22A17,negative
SLC37A1,negative
SLC4A4,negative
SLC6A13,negative
SLC9B2,negative
SLCO2A1,negative
SLITRK5,negative
SMAD9,negative
SMTNL1,negative
SNAI2,negative
SNN,negative
SP100,negative
SP4,negative
SP8,negative
SPATC1,negative
SPATS2,negative
SPIC,negative
SPRY4,negative
ST8SIA4,negative
STAMBPL1,negative
STAT5B,negative
STAU2-AS1,negative
STC1,negative
STEAP2,negative
STEAP4,negative
STPG2,negative
STXBP5L,negative
SULT4A1,negative
SYCE3,negative
SYN3,negative
SYNGR1,negative
SYNPO,negative
SYNPO2,negative
SYNPR,negative
SYNPR-AS1,negative
SYT10,negative
SYT6,negative
TAF1L,negative
TAL1,negative
TBC1D4,negative
TBL1Y,negative
TBPL1,negative
TBX15,negative
TBX18,negative
TBX3,negative
TBX4,negative
TBXAS1,negative
TCF12,negative
TCF3,negative
TEX9,negative
TFAP2A,negative
TFEC,negative
TFPI,negative
THBD,negative
THRA,negative
THSD7B,negative
THY1,negative
TIGD2,negative
TINAGL1,negative
TLL1,negative
TMEM200A,negative
TMEM233,negative
TMEM59L,negative
TOX3,negative
TP63,negative
TPD52L1,negative
TPK1,negative
TRAK1,negative
TRG-AS1,negative
TRPC7,negative
TRPM2,negative
TSC22D2,negative
TSC22D4,negative
TSPYL2,negative
TUBB2B,negative
TUSC3,negative
UBB,negative
UNC5C,negative
UNCX,negative
USP53,negative
VAV1,negative
VAV2,negative
VCAN,negative
VDR,negative
VENTX,negative
VIP,negative
VPS41,negative
VSTM2L,negative
VSX2,negative
VWA3B,negative
WDFY4,negative
WDR63,negative
XIST,negative
XKR6,negative
XPR1,negative
ZBBX,negative
ZBTB14,negative
ZBTB26,negative
ZBTB44,negative
ZBTB7B,negative
ZCCHC14,negative
ZCCHC7,negative
ZEB2,negative
ZFPM1,negative
ZFPM2,negative
ZKSCAN4,negative
ZKSCAN7,negative
ZNF100,negative
ZNF124,negative
ZNF148,negative
ZNF157,negative
ZNF17,negative
ZNF184,negative
ZNF197,negative
ZNF215,negative
ZNF226,negative
ZNF248,negative
ZNF251,negative
ZNF256,negative
ZNF273,negative
ZNF3,negative
ZNF319,negative
ZNF354C,negative
ZNF367,negative
ZNF37A,negative
ZNF391,negative
ZNF426,negative
ZNF480,negative
ZNF528,negative
ZNF548,negative
ZNF565,negative
ZNF57,negative
ZNF583,negative
ZNF587,negative
ZNF611,negative
ZNF626,negative
ZNF655,negative
ZNF665,negative
ZNF667,negative
ZNF670,negative
ZNF672,negative
ZNF70,negative
ZNF706,negative
ZNF737,negative
ZNF75D,negative
ZNF77,negative
ZNF776,negative
ZNF789,negative
ZNF83,negative
ZNF835,negative
ZNF836,negative
ZNF837,negative
ZNF853,negative
ZNF91,negative
ZNRF3,negative
ZSCAN21,negative
ZSCAN26,negative
